#geneName	Ikaros.Control_0h	Ikaros.Control_2h	Ikaros.Control_6h	Ikaros.Control_12h	Ikaros.Control_18h	Ikaros.Control_24h
Mtx1	-0.0272209695370547	-0.01845452960327	-0.0195727027859059	-0.0269736869436619	-0.0691760563460231	-0.0930050268464621
Zfp69	-0.0215580842766491	-0.0601733412283866	-0.0968810701651392	-0.287874176813756	-0.0776963840492342	-0.13826009156454
Ifi27	-0.0117197727520103	-0.00250742328608432	-0.00977870728681341	0.0469901368885639	0.0786869228331295	0.140208846689136
H4c12	-0.0999030401303408	0.0969470631678659	0.0133774302804944	-0.219881486037557	-0.0409340526272226	-0.087542926932061
Tank	-0.0400603757015609	-0.00852171100203565	0.00782820391430221	-0.0605952886383054	-0.0221742447661041	0.0185203469202705
Gm10146	-0.104904964248416	-0.00680438568914215	0.189607201773449	-0.145336479767199	-0.241339141442864	-0.144557578949101
mt-Nd1	-0.00867623427916487	0.0158006795774403	0.0132814899024173	-0.00517744961336233	-0.0144528711205701	-0.0289419069628578
mt-Ta	0.0540904719073173	0.121573002972474	0.0816814786949972	0.13195190516973	-0.0850124018239359	0.152793162654522
mt-Atp8	-0.00463095142100072	-0.000822616279288151	-0.0204713230463875	-0.00174647951148875	0.0207138035399705	0.0424182462894035
mt-Nd5	-0.0237254533947146	-0.0171979890624536	-0.0198150715901815	-0.0188214662532252	0.00645316899176015	-0.0287629188415825
Snora23	-0.00378882944799338	-0.0828503730004563	-0.120158629374055	0.00778447859644639	-0.0663790305950876	-0.238279472557894
ENSMUSG00000064494	-0.0968197241489134	0.129337509539535	0.076736683589919	-0.342953311745848	0.327499848089268	0.622677416416297
Gm24620	-0.0624892981470651	0.0460524957676955	0.0568433379684132	-0.39894510659181	-0.164965924531997	0.018191170086699
Snora7a	-0.0334933049298964	-0.0448368566380066	0.000602787261909862	-0.00478241131279048	-0.0541341184478975	-0.078574589832908
Gm22620	-0.0245063528220265	-0.316253290829559	-0.0128645330747776	-0.189304620113385	-0.125195827013426	-0.179318611570085
Gm25788	0.0175497281761953	-0.0467273924685266	-0.113607472506125	0.0173919072290608	-0.245897974158952	0.0248208440365517
Gm22806	-0.0212288774202944	-0.0315542693123862	0.228907165460019	-0.105722624297697	0.0717188293290527	0.0524504610551917
ENSMUSG00000064796	0.0519660854194985	-0.0466389607704714	0.0592231179107715	0.0742140269865856	0.134037245841386	0.147152187336507
Gm26202	-0.0706573300148739	-0.0304897136738261	-0.0326909486315242	-0.230825080649481	-0.0382607260217065	0.178929627692412
Gm23690	-0.034877678191677	0.0514356463378613	0.102857167513659	0.0145440484818566	0.381125864131471	0.333956789819753
ENSMUSG00000065145	-0.0043139456508556	0.0190841456923153	-0.0973294481737906	-0.0104848722120366	-0.227758317380533	-0.201941963534323
Rnu12	-0.133077234536815	0.0815054194579191	0.211451951294716	-0.0423663471320758	-0.10865031249169	-0.281954750404177
Gm23458	0.0657934910220031	-0.0587268950409742	0.02693500331666	-0.00923218229634279	0.414395189567408	0.554192659310455
Gm24455	-0.00119266068776195	-0.0063047845449722	0.0413796429076796	0.00311831257666905	-0.0221498375500019	-0.0526597777766372
Gm23245	0.00524710199721407	-0.02363754311075	-0.108013849219878	-0.174562519361678	-0.050411597236855	0.0781175564291168
Snora73b	-0.0556612565860764	-0.0717736940869513	-0.137963853903481	-0.0804126952393919	-0.133087139698217	-0.183708151414474
Snord45c	0.0221080118601898	0.251727202551683	0.0210619528616325	-0.377280856818839	-0.207359676916506	-0.0765616564281103
Gm22581	-0.00199270379674623	-0.00795428827923292	0.20702470690414	-0.105989571375357	0.0631711648404529	0.187517217547153
Snord7	-0.090596141323345	-0.108207109549653	0.0123125593634872	-0.0165895693453425	-0.101371002851926	0.173011053994689
Snord49a	-0.0189464143558981	-0.0263721169541592	-0.0836760215028358	-0.0130304538984941	-0.0520434505751206	-0.109720307685879
ENSMUSG00000065870	-0.167672340899102	0.109763291624727	-0.0239072095760893	-0.0616808686030767	-0.052816187007038	-0.00061669507559396
Zfp600	-0.350569066495725	-0.277045787091386	-0.459112935344721	-0.405082585072123	-0.468954110127124	-0.48753475528444
Phactr4	-0.00656208866433352	0.00924320917119061	-0.0248913459403492	0.0440578192467738	0.0482804699351336	0.0280525192994733
Ipo7	0.0166050678266912	-0.00629844802486453	0.0281632991106821	-0.0302241531062202	-0.0377854068532221	-0.118868026790772
Plekhd1	0.308998865819922	-0.0669047254801423	-0.441437971957536	-0.428405615832642	-0.570259426745345	-0.417953642200019
Rdh11	0.0252671171907606	0.0205516095597833	-0.00807305413116256	0.0258779536295184	0.0362325789724496	0.0202146944441741
Gm10268	0.495773015655426	0.251380845361716	-0.0943887860180777	-0.340054061506758	-0.190249956696187	-0.357177018369863
Rpl36-ps3	-0.0527082431242135	-0.0250411947645714	-0.150830241054675	-0.118446433973647	-0.159899764207942	-0.100918013296498
Zfp575	-0.18377887216498	0.328544680389847	-0.138083275461772	0.148544313481118	0.293307159968049	0.0204499570471605
Bub3	-0.0017674270931186	-0.0052678442761203	0.00218647339370923	-0.00962380909441119	0.0106829705247221	-0.0115331477019452
Capza1-ps1	-0.157061853925345	-0.144880153602492	0.108526720447409	-0.0611020609486777	-0.012831679700218	-0.00032950923102638
Polr1c	-0.0119742094389048	-0.0186276758914318	-0.0322813102721319	-0.00760860039485107	-0.0308281548035213	-0.0580856036984253
Gm3695	0.115206768777499	-0.16966417288513	0.035194574429419	0.0353405695779312	0.0649400241462595	-0.232406561744289
Rps25-ps1	-0.0118735858319889	0.00926627257380944	0.116410015938231	-0.233834952821011	-0.0557513987053927	0.0965947409985276
Trmt2b	0.0059145507765441	0.0084877257245469	0.00383159093184575	0.0527068692104314	0.0203997083077637	0.00978978054191726
B3galt4	-0.0620749429940803	-0.0879930465945024	0.0481335432742849	-0.0991977483515168	-0.235202288988641	-0.424123136946919
Zfp763	0.0389181317830432	0.0235701262863913	0.0582012770009043	-0.0632728745825004	-0.0306928866609602	0.00273049627082029
H4c11	-0.0208314673393807	0.0231428465783723	-0.00371692164032002	-0.249149663323113	-0.190577412375709	-0.210884696233315
Lpar5	0.00159716178467125	-0.133486084893043	-0.138415806593481	-0.243098602837895	-0.324900423056705	-0.429852527940882
Gm10221	-0.242343340670139	-0.164932081566439	0.111256633046282	-0.0344573693596933	0.0952579407721127	0.00621605671075446
Zfp991	-0.0997945360126536	-0.0376756763661985	-0.22723089995474	-0.21452978018147	-0.0917730914327431	0.0134398576639448
Zfp948	-0.201438268279888	0.111755891504366	0.0401570023897802	-0.0690979630824074	0.00851901383444406	-0.0401171029690213
Lrch1	0.00364521499169152	0.0258931196162485	0.0838425954113687	0.0715064952696537	0.198532494585272	0.223254105220173
Afdn	-0.0579079683916048	-0.0164180217708771	-0.114593285231692	-0.0645437056044782	0.120736653247716	0.0722177698313054
Tcp1	-0.0153957159312586	-0.0135572936236371	-0.00818449536421293	-0.0510871701757804	-0.0562416135648851	-0.0502191780883929
Tnfrsf13c	0.00335725974574876	-0.0740521019146159	-0.0919617840238613	-0.224112246885518	-0.241875368557588	-0.180159616975317
Ccdc134	-0.00153640230197562	0.0498931372615498	0.05306416377357	0.0841978939947789	0.0691422006738892	0.0615587742999469
Insm1	0.0107127077441695	-0.10249913186059	-0.0646587687026948	-0.237152533338653	-0.157977843631926	-0.101522964197932
Lgals1	0.0139135993617671	-0.00133987917721129	-0.00331537865513575	-0.0175622109947506	-0.0131457600583089	-0.0200885092732616
Phf11d	0.00939761008046898	0.0435959650286483	0.00766954476435749	0.0752691574420572	-0.166010010470053	0.0123663215174471
Amn1	-0.0536681873226821	0.0130245650313623	0.00383926450961396	0.10389497428476	0.107584518095768	0.0730770742624763
Usf3	0.00917563077340926	-0.0272843073238969	0.0172540865877028	-0.0091676701930063	0.00483845931562938	-0.0251680903230373
Ddrgk1	-0.0189412667702545	0.0121571907343754	0.0254251961723209	0.0442062313427723	0.00581732768081271	0.0141796578680268
Nat8f4	-0.0781174809094824	-0.145263173414113	-0.0011739474411828	0.209664623720621	0.379171831817892	0.293125137747975
Cep152	-0.011942768239499	-0.00777041135624642	-0.00540815929949972	-0.000545188558250793	0.0355138054883333	0.0385657919006425
Mfap1a	0.0160337673218459	0.0208118192072102	0.0788634433652111	0.0892109790538997	0.0564386398535136	0.0597647506000205
Sars	0.00456492698618933	0.0218915749720015	0.0342451098692337	-0.00224337488002699	-0.036450658289612	-0.0301746383406621
Selenbp2	-0.106288525800152	0.146518382783945	0.0133148229918662	0.26368532372209	0.0317782130533565	-0.0660943060272545
Ssb	-0.00689214830783984	-0.000431411106457826	0.0663569244000263	-0.0848052442033574	-0.0701219800646827	-0.0241277281729116
Urm1	-0.0185639821545089	-0.0247258857145054	-0.0288403969348341	-0.0127504249641746	-0.043411281900125	-0.0244018873268551
Eif2s3y	-0.061613127404744	-0.0855620204670883	-0.122399217597541	-0.0422361787926821	-0.0694763049452215	-0.0526853331125913
Slc7a14	-0.0627360067281755	-0.0597333175430589	-0.140971294332479	-0.164524150483685	-0.298729038390328	-0.27223745942541
Cdk7	-0.01184652435398	-0.0145770802571871	-0.0163735472740017	-0.014375199045367	-0.0484816806006807	-0.0338961029567314
Pde7a	0.00981517182395516	0.0822640151263067	0.108557770390391	0.11082543735883	0.062469103775326	0.00551598950578642
H2ac6	-0.0559123475298713	0.0871384163273105	0.175157255110697	0.117534484695365	-0.0948546351118985	-0.0946794770644796
H3c6	0.0591743824565445	0.00419945651091755	-0.032662113351915	0.0521876054264853	-0.0992706149101857	-0.177244061509306
H2ac12	-0.0261494182619892	-0.0292338349156201	-0.159811800511089	-0.20692260008124	0.0584342738404398	-0.405232068067907
H2ac22	-0.0598272564346037	0.0677818055087568	-0.121914504071977	-0.0949355099065198	-0.126475482026235	-0.199516327207081
H3c3	0.0346946667425083	-0.0106654271577785	-0.0794211697463305	0.0153823663261796	-0.0327547377378009	-0.153849890868195
Strada	-0.0112694270757357	0.00536620504682129	-0.023406447770518	0.0199990576722463	0.00893128520678967	-0.00309693039218569
Pex11g	-0.216750970960255	-0.0744732412895956	-0.0205338775060241	0.162285801000724	-0.0653138532793989	-0.0512027636166687
Gm10275	-0.0304323207685385	0.00542949774947363	0.170148746764631	-0.144081556641638	-0.0186340298028026	0.0823556167580249
Psmb3	-0.00509326217261369	0.00230438397118203	-0.0172362737016869	-0.00400220026467097	-0.0220791091424622	-0.0215370939688839
Fbp1	-0.0274803697052122	-0.0619278382463949	-0.136953090936949	-0.223658995394141	-0.388487633209597	-0.445783709554468
Atxn1l	0.0390581083445366	0.0516856606759885	0.0434047838926001	0.0519586323544257	0.114305882427757	0.0783569556722961
Rps13-ps2	-0.122032427559919	0.00265728033557116	0.218251371486273	-0.238028543568926	-0.0806215657293501	-0.0394474237129357
Gm10284	-0.0567974997648167	0.0247128136460486	-0.131511869974788	0.112908887411863	0.0116032317103026	-0.219144050794107
Snora57	-0.0615482429556399	-0.0224440715933115	-0.111286902222759	-0.203673901485404	-0.227088981820552	-0.172212165592037
3000002C10Rik	-0.0508970733910311	-0.00242282112078734	-0.0216208144613004	-0.00968275086901502	-0.0553567627690963	-0.0447802711312582
Eif3g	0.00491237348574174	-0.00939804551568231	-0.0249532244300618	-0.0442038825898608	-0.0459658466949033	-0.0538848100658852
Gm20634	0.0865677773189821	0.10760609676207	0.167885529928216	0.0439212658403988	-0.0279388448422862	0.0219099235231754
Art5	-0.0641358047405227	-0.05581255900641	-0.0374824226321637	0.132970591462506	0.0521578267134896	0.0723283789985898
Rnf121	-0.0415469210393794	0.022735594009025	-0.0174866687421403	0.0122432463317806	-0.0421004175019531	-0.0235467930393681
Il18bp	-0.0320380655447729	0.000630542895580351	0.0431237641412503	0.014999263241382	0.0441127852471673	0.157264177707681
Tlnrd1	0.015991256880611	-0.0851570155704884	-0.0188082040713277	-0.0498274176217081	0.104841125340241	0.131942116731126
Chchd2	-0.0304806377205904	-0.00356138099402855	-0.00347588421239194	-0.00882072294299493	-0.0245374484885184	-0.0192019536263378
Nsmce3	0.00596045773532009	0.00327548018515139	0.0070792211958599	-0.001406981521757	-0.0315684731342758	-0.0286295029180203
Gm10282	-0.359154422712189	-0.0287503403849679	0.297406953866383	-0.0969751722224248	-0.197771129200875	-0.278538450446526
Rmdn3	-0.0263277817907674	-0.010969950949599	-0.0300247949091025	-0.100544426832504	-0.146257731292273	-0.128433918401989
Tmem35b	0.0240250673860984	0.0351772189115249	-0.0358003375202811	0.136626988129598	0.133700336424915	0.140766393334547
Dgkd	0.00484598128869315	-0.0103952579762033	-0.00109357043802973	0.0730900502215214	0.16229673505603	0.187844442697709
Gm12689	0.138811829421381	0.226034521494173	0.00117116865679356	-0.0928252043642744	-0.0125032307578465	0.217414222445258
Dnajc25	-0.00451479322322744	0.0122729966994628	-0.0835074154382026	-0.0653693389619376	-0.113672961033429	-0.0994850955011689
Camkmt	0.00531709649933122	0.0146180647733374	-0.00590303597435851	0.0517174068287435	0.00820821995686644	0.0531267580736808
Safb	-0.018946362950785	0.0190988625492294	0.050723270232078	-0.0054284904865455	0.00319782614467917	0.0133342520943928
Treml2	-0.0316086435365152	-0.0532677358917955	-0.0456270332874853	0.0292866298180913	0.0692268519579084	0.0953602817118439
Yipf3	-0.00771611505517003	-0.00218682644019511	-0.00672897760426415	0.0557131458195504	0.0689399704705178	0.0619218672478048
Spx	-0.0566403302016991	0.00415472658294011	-0.00648166198427794	-0.0172348438043524	-0.063359567259736	-0.132718822818223
Gm4799	0.135648734481292	0.037751659853167	-0.140936283366062	-0.347105802462387	0.0167228210327354	-0.167356280491514
Timm8a2	-0.0603517771665216	0.155424639885342	-0.221343819104795	-0.162304016296796	-0.0877028226026315	0.0300910462511762
ENSMUSG00000071286	0.228206617055763	0.144487730972251	0.160011321987899	0.26136698086532	0.217774356744601	0.175582509705696
2610044O15Rik8	0.0363324681155235	0.103314822420447	0.118833409313494	-0.0417376908260466	-0.0781037741580552	0.274329867702277
Dtnb	-0.0193942684652248	0.0171731320164702	-0.00671182184704547	0.00976723695862177	-0.0927731915689513	-0.0677453333379122
Zfp777	-0.0129143825863144	0.00470628237412127	-0.0533542867999198	-0.0729403489310718	-0.0845512245303087	-0.0683083246230083
Atp5md	0.00908923259327577	0.0149741637865948	-0.0108183629471823	-0.015711175109399	-0.00310503832011001	-0.00801522858705133
ENSMUSG00000071584	0.0590056178871357	0.0520879917293861	-0.0322487641571676	0.132278393088932	0.0993202501421422	0.0800318694478521
Mta2	0.0021649786652407	0.00883229042198328	0.0242636339595598	0.0057775920308814	0.0173349554380579	0.0348418643633782
Ints5	0.0060856583101567	-0.0250648620933802	-0.0323764923394527	-0.0502344570169356	-0.0590189768332653	-0.104556858846063
Ttc9c	0.0105978670018767	-0.0749377665816005	-0.0205713160878046	0.0189865588687819	0.0463365071454909	0.0547615384189137
2610005L07Rik	-0.0119527064854722	-0.00375087303956752	-0.00422126181149009	-0.0473917322082282	-0.024515832339935	-0.0290554287908932
6820431F20Rik	-0.0206588152720217	-0.0175714673019089	-0.0533738025892309	-0.0622850981892593	-0.0920307736573302	-0.0780819606099167
Ccdc112	0.126047245350595	0.00422001165819046	0.021457306352526	0.0345558274181267	-0.0892907419253791	-0.0510920289250936
Ccnf	0.00597557557100365	0.022360191398631	0.0188449368873451	0.00653322801265071	0.00638715288536197	-0.051154211505598
Ang	-0.0643728583878536	-0.193015380548676	-0.282349387806995	-0.247078449629779	-0.230599844222332	-0.212409024226007
Tuba1a	0.00684893888843844	0.0306989363186656	0.113024652803677	0.172373713980525	0.262614311051237	0.280382821522146
Taf1a	0.00458832914787935	-0.0383037458567654	-0.0886092826581818	-0.111377210607406	-0.0775174844233903	-0.099115960403824
Ppp1r3e	0.0553373315588005	0.0180803490781954	-0.0500010117734362	-0.0726611583825834	-0.158902368213883	-0.222735641560215
Spef2	-0.0708402458315259	0.0044009213683839	0.0725862191980724	0.0878420024243388	0.123108326684384	0.222444943246164
Gm10392	0.0100983662452012	-0.333830129200691	-0.454869198094909	0.042690102523811	0.107755615046537	0.431568272097144
Gm10044	-0.310582173899914	-0.145112572067938	0.125641127872782	0.0368607304462973	0.0567191228397312	0.111643918743475
Gm6712	-0.0261494037494953	-0.232796297309643	-0.154940901951431	-0.119797808213755	0.168749694083697	0.233023935020621
5430403G16Rik	-0.043641524376165	0.137272322305689	0.137326714583169	0.148373542727589	0.148878293776547	0.349503140316425
Grcc10	0.0135166560929134	0.00713752975429162	0.0166157180210473	-0.00825534372441689	-0.0160468128110577	-0.0328628935589174
9330160F10Rik	0.0277274535262152	-0.00979167016154809	0.179105916817158	0.345105512106158	0.155445285594766	0.504170228523803
G530011O06Rik	0.0198236467181111	-0.103340765882784	0.0239971521221241	0.178135728629379	0.0980260161849568	0.353019186874959
Noxred1	0.00580648010629017	0.0111419093776909	0.05947076847528	0.283043475654372	0.257536254527168	0.0821926320222633
Ptgr2	-0.032336663982486	-0.0315535131728784	-0.0465105337600815	-0.0310445759233271	-0.0217903344497023	-0.00346286835985148
Adam4	-0.0740845999896902	0.00974932700413408	-0.127254103357065	0.0967756539618639	-0.0246544712513216	-0.0287287927234827
Oip5	-0.0304734562781168	-0.0177058323657553	-0.010203608773188	0.0365275995697754	-0.0331563953540036	-0.106075017217607
Gpr174	-0.0275756545508904	0.0615730170788747	0.0984879471810757	0.137487140015435	0.0545936951480338	0.0494200472185899
5031425E22Rik	-0.0187040417696748	-0.0051337562332995	0.012529028236597	0.0713812129393076	0.128246861410986	0.17730711033527
1810058I24Rik	-0.0262820409993024	0.00772002678880289	-0.0285012052283249	0.0167132802624804	0.00393903987151263	0.00792510674374773
Zfp449	0.042189976078732	-0.0816068473735207	-0.0144763120112993	-0.108498451838549	-0.145512700773631	-0.0683045455589457
Bnip3l-ps	0.0059740371664228	-0.0892910478129878	0.0729542161284074	-0.0258764130399286	-0.090480685872016	0.0714716901236221
Gm10493	-0.282487135168108	-0.130566526914713	-0.241018763009553	-0.0798821685370957	0.269668508855008	0.29385533688989
Runx2os1	-0.222365564966291	-0.189058946509779	-0.36284595921035	-0.100293624786815	-0.427810968257502	-0.410804054159092
Lst1	0.077444143030209	0.0319591396342352	-0.123753727601347	0.0528989383448708	0.138038432941627	0.125493258374672
H2-Ke6	-0.0930809705421154	-0.0593145516784463	-0.112808397345768	-0.0802814245846091	-0.166945765192787	-0.196454858771956
Zfp414	-0.00728265111449539	0.00619193244441681	0.0915900877404406	0.110965612736744	0.105442471698302	0.0860748936358333
ENSMUSG00000073429	-0.32673574706908	0.0842620948028607	0.00853690004083733	-0.00215379545320208	-0.0561388138362188	-0.106640306396267
Wdr90	-0.0337596657188338	-0.0387240326959628	0.0021290999684378	0.0147481159530794	-0.011380389391259	-0.0993381196628677
ENSMUSG00000073455	-0.00449673762460236	0.0115878866278388	0.067160134982299	0.0875714592322025	0.0874030606335885	0.221040346425101
E330020D12Rik	-0.0457517372656729	-0.0287365974082129	-0.0615993152108325	0.0473532684351463	0.115250689472524	0.0934633561796828
Rab18	-0.00914631033853736	0.00507085674066745	0.000769637081936178	-0.0142726367099324	-0.0253190505534914	0.000389996233658728
Hspe1	-7.37357121098661e-05	0.00451076233185885	0.00625042494825426	-0.0819795497341674	-0.140552087871776	-0.138494286421321
Pgap1	0.11932186958715	0.161244496948846	0.278125464293533	0.233528681582714	0.174608486049891	0.107256637651268
Lmbrd1	0.012182845105862	-0.000106070813326961	-0.0261149534468142	0.00768441278710237	0.0331210238761022	0.0564735647418435
Btbd19	-0.0609127533444311	-0.127019899019528	-0.0754668269799488	-0.137835332151976	-0.265468090247512	-0.27619466350953
Iqck	0.0569252847934707	0.00115062602651493	-0.171078793522936	-0.1458210380058	0.0612987502215518	-0.165584188042832
ENSMUSG00000073866	0.0462217636011827	-0.0292901386681845	0.00281639686415793	-0.00708858180960102	0.216269393736216	0.135393495565433
Ggh	-0.00165389267664965	0.0418190655092595	0.0442218078961541	0.0274087022864245	-0.0415838084580138	-0.00428473625355458
Rpl13a	-0.0427823873638055	-0.0214639560148642	0.019463061991392	-0.0471996770749842	-0.0139679028767883	0.0309660867478224
ENSMUSG00000074140	0.0218754513073149	0.0241740882113738	0.0384059738581292	0.0762004132504506	0.044011292603942	0.0888612928474515
Zfp788	-0.0195623814021004	-0.0535382021729899	-0.1186246184574	-0.0820902386315108	-0.0748648418384551	-0.0569657425731743
Dnajb14	0.0331917723475364	-0.0168622380609761	-0.101763858792727	-0.0911920724349848	-0.280212232305036	-0.227699239983682
Gm10644	0.0709876625078457	-0.121089885411167	-0.150863955924509	0.383996378361322	0.260583206918171	0.348547811771511
Dda1	-0.0160229662429895	0.010832217339036	-0.000213115376952512	0.0129235622583883	0.00360468648125135	-0.014912792162622
Gm10654	-0.0564978743467225	0.131420693518081	-0.122056965546215	-0.204325094152188	-0.236390259226169	-0.15941555946354
Phldb3	-0.0472384474519035	-0.0809300859181987	-0.062869853582607	0.0156919396480394	0.0429100977486673	0.0587095149580116
Gm6166	-0.0922236057397713	-0.0384343290713138	0.0143079283824069	-0.132642804627732	-0.135164801437458	-0.156676291890275
Peak1	0.0428608375651932	0.0878022809730844	0.0970271997798382	0.0256210033040735	0.043905347123839	0.0393530270448751
Foxr1	0.0973897566683886	0.0388756319808991	-0.0281577988436206	0.0451998207698962	-0.397641213620503	-0.16484665134964
Zfp865	-0.00940635730436373	-0.0161414534419271	0.0010161317526497	0.0306215748791992	0.03937339832772	0.013770772428011
Zfp628	-0.0217473817212131	0.00228914544354583	0.00488272697544433	0.067495941299508	0.0726913693111842	0.0442796998922307
Gm10702	-0.196279439458681	-0.12320999039202	0.220813327140943	0.0843136768085036	0.176077372233228	0.164888981159883
Bglap3	0.199384585874197	0.0144693364970344	0.657394385550581	0.073986154346581	0.127418227080627	0.417102588071631
Zfp558	-0.205117621517199	-0.0149521866370665	-0.0297742089380922	-0.195921663153503	-0.0257446102137104	0.0599372681502941
Gm14340	0.0343496220181309	-0.00682652150918873	-0.0638342338972876	0.0597963703851953	-0.0391753934260778	-0.00496487214630336
Arfgef2	0.0242572627045836	0.00197040566917214	0.0142471064427119	-0.00128683111754439	0.0406308095985934	0.00568389981297284
ENSMUSG00000074608	-0.0735030286998823	0.139874707478751	-0.161335576237907	-0.235963604621285	-0.0930467599394999	-0.127845513692913
Mroh8	-0.0875432612955878	-0.582169727571294	-0.508529806382517	0.1579613629803	0.129252233708428	-0.0688780849014828
6430550D23Rik	-0.0981689589958332	-0.00420453796030168	-0.0756539944451373	0.290460005913442	0.307499693214306	0.543243201788686
Zfp950	-0.0265837049053601	-0.000148212983840177	0.05327308561357	0.0665387216658755	0.0316781901632598	0.193096722456937
Ube2n	-0.00803782541836251	0.00558610797998136	0.0251078456841598	-0.0389834339773451	-0.0603315516507761	-0.0595508688876647
Morrbid	0.0352689478138636	-0.00522703203727801	-0.109062887065838	0.0176145550798257	-0.106549761175389	-0.157188780342646
Rslcan18	-0.0492881922341779	-0.112071034600452	-0.182630286737507	-0.100583494197867	-0.096351301438075	-0.0952067249746006
Gm10767	-0.103600309457519	0.180410646593611	0.237739911485113	0.253907430765468	0.460378167376749	0.475779171437097
ENSMUSG00000074873	-0.0320339398594336	-0.00213524315900946	-0.0252980250259333	0.00145235993410398	-0.00173383869985681	-0.0148928549074746
Ranbp6	-0.00214861204874869	-0.0190794956777947	-0.0111599767282315	-0.00908022271995109	-0.0310599860731506	0.0360155831974088
H2bc3	0.0286342144194553	0.037448582833844	-0.0365264584028721	0.00606849704791357	0.0623123818771298	-0.114203284192177
Cerkl	-0.00833290239602544	-0.00548265186017873	0.0754091445361046	0.100205296778168	0.16159623235571	0.150795063808483
Cenpw	-0.0551672331008477	-0.0109376027839302	0.0178291989541658	-0.0309730149031972	-0.0889310357032334	-0.11922769005242
Bex6	-0.0196319870020999	-0.112920928797348	-0.47149849399373	-0.592450722716684	-0.556457525668836	-0.489014535807257
Carns1	-0.0354525438417569	-0.05784655595462	-0.114606897786147	-0.227013063997717	-0.215432544029927	-0.176825429342031
2810410L24Rik	0.0826718293610759	0.0221314830734595	0.125655568845248	0.0989242115985672	0.266218355749205	0.374230014698733
Aarsd1	0.0117115599900639	0.00205451892366478	-0.0740333367617279	-0.0468306136678552	-0.14214495983678	-0.169500914833494
Gm10863	0.105092447583005	0.0101171145422625	0.0224492653503828	0.0442957646375269	0.0767544430901561	0.195707781085331
Gm12359	-0.162334205645375	-0.28912080981346	-0.314415516701029	-0.176345523824556	-0.316095287937307	-0.351285239623156
Zfp652	0.00164399482792685	0.0406904319730807	0.0385943094075958	0.0621404802376849	0.0788995850398554	0.0676652250361848
Zc3h3	-0.004864745496876	0.00647878931860135	0.0186149958220006	0.0150147947370454	0.0298430169931541	0.0481238592341817
Selenoi	0.0278578087437455	-0.0352441914555207	-0.0597554592857196	-0.0535919852320584	-0.0796878729280603	-0.137575706798969
ENSMUSG00000076258	-0.0100693983585114	0.00894337276283486	0.0200307625736335	-0.0488452057944166	-0.00354414028827886	0.082991996746488
Ywhaq	0.0278261359053008	0.0165624597864836	-0.00409663810143024	-0.00623276072031596	-0.0179798875050726	-0.0286994836912849
Ighj3	-0.0723846104924701	-0.187049163077321	0.148579475668847	-0.0232330215195564	0.568212598886566	0.607509609858828
Ighj2	-0.0202170273504282	0.0355385942740947	0.175500054618014	0.127630324289681	0.305051621431143	0.429519191457024
Gm22661	0.0269098809380687	0.0808741215107808	0.0492081427142876	-0.00617558777591092	-0.0033638909341929	-0.0655509767486891
Gm23201	-0.0379292266452615	-0.0317788557903536	-0.154599470439765	-0.0386586860409589	-0.17942178448022	-0.12815396598295
ENSMUSG00000077614	-0.155692717329514	-0.226994291214138	-0.287285466901576	-0.414936578372459	-0.156819145374405	0.0811885456640477
Rpl23a-ps3	0.0461409207105663	0.0614420917462987	0.0597717749345654	-0.0578450059658642	-0.0767971056441047	0.120362624444164
AK157302	-0.0243921954075093	0.0586748053601281	0.0483254849900248	-0.0175798287082925	-0.114152219570398	-0.173885914887581
ENSMUSG00000078160	-0.0741659663174165	-0.447624272609395	-0.384317123725769	-0.368552497630331	-0.32210313579159	-0.310522318618646
Hmga1b	-0.0377752141313644	0.0169639882177771	0.0382092866238406	0.0614512986130674	0.116319799966655	0.0842548087195102
ENSMUSG00000078306	-0.277974726989079	-0.109530466958684	0.321089457867185	0.13287377356211	0.207152985749097	0.306901656310201
Smim1	0.0180985530077711	-0.0760673264987199	-0.248668704522361	-0.0861629363657146	-0.247071330875656	-0.110510600861613
Sarnp	-0.000702844999407946	0.00413958806686378	0.0168093808716645	-0.019600341312214	-0.0294660115252071	0.025918428058954
Smim24	0.0190554968426424	0.0551085528225488	0.103344361454575	0.183150340987152	0.162935344829076	0.190058001119521
Plekhn1	-0.0666675196575691	-0.0542817912913016	-0.0838577805623151	-0.0645968119709129	-0.0980001549175346	-0.133947025145211
Zfp986	-0.109313644334969	-0.250398123479341	-0.0319255975967085	0.0087314019221316	-0.202382861112116	-0.199884862449755
AU022252	0.000203123670877051	0.00589142642224452	0.000525714995122239	-0.0289132214001141	-0.0159973132206464	-0.0248931823599869
1810010H24Rik	0.00999100155118752	-0.0287413660910378	-0.0777193073315183	-0.0812717620028783	0.124161846655312	0.281987262371462
Vps25	-0.0754428158965296	-0.0463310374272566	-0.131676564699614	-0.078285972237555	-0.037791089730989	-0.0345654638846805
ENSMUSG00000078667	-0.040044374791413	-0.0133480614714459	-0.0135243376922839	-0.0212454830152091	0.0577742785377946	0.0418607222814485
Chd2	0.0260490797406565	0.0659089036044483	0.102218176804017	0.102625672378257	0.0877208036486505	0.102908948404313
Casc3	-0.0133531426421569	-0.0147550684281747	-0.0177201849538063	0.00832499341725393	0.00648442390771024	-0.0333730410413688
