#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000064675	0.6961	-0.2220	-0.0288	-0.9389	-0.3059	0.3247
ENSMUSG00000064688	-0.3271	0.7294	-0.0667	0.0624	-0.4065	0.2150
ENSMUSG00000064689	0.0588	0.0188	-0.9901	-0.2455	-0.5457	0.4995
ENSMUSG00000064693	0.0226	-0.4892	-0.2773	-0.0758	-0.0936	-0.0221
ENSMUSG00000064715	0.3376	0.2269	-0.3653	-0.2007	0.4614	-0.1727
ENSMUSG00000064735	-0.3898	0.1622	0.5139	0.3045	0.3247	0.7934
ENSMUSG00000064737	-0.0054	0.1710	0.0673	-0.6973	-0.0559	0.1704
ENSMUSG00000064763	0.0020	-0.2532	0.2813	0.1404	0.0504	-0.2396
ENSMUSG00000064777	0.0726	-0.0294	-0.1115	-0.3648	0.0843	0.2031
ENSMUSG00000064795	-0.2669	0.0086	0.2220	0.5927	-0.2508	-0.3394
ENSMUSG00000064830	-0.3415	0.2430	0.8894	0.2251	0.7093	0.5849
ENSMUSG00000064842	-0.0372	0.0442	-0.7286	0.0060	0.8697	-0.3718
ENSMUSG00000064854	-0.0172	0.6455	-0.0143	0.0352	1.0328	-0.7139
ENSMUSG00000064857	0.6113	0.1953	0.1297	0.3194	0.0980	-0.2005
ENSMUSG00000064867	-0.2323	-0.8923	0.1648	-0.2146	-0.8911	-0.1405
ENSMUSG00000064876	0.0815	-0.1303	-1.2798	0.1423	-0.6634	0.0538
ENSMUSG00000064977	0.2606	-0.7013	0.1670	-0.4211	0.2580	0.1757
ENSMUSG00000065006	-0.2103	-0.1318	-0.3394	-0.5649	-0.0829	-0.1251
ENSMUSG00000065027	0.4183	-0.4803	-0.2759	-0.4919	0.4036	-0.7304
ENSMUSG00000065042	-0.9755	-0.7906	-0.7214	-1.2775	-1.3796	-1.3748
ENSMUSG00000065048	-0.5463	0.5079	0.0802	0.4329	0.1628	0.5499
ENSMUSG00000065191	0.3540	0.3973	-0.1570	-0.1282	-0.0582	-0.2715
ENSMUSG00000065198	0.0914	-0.4523	0.3802	0.1015	-0.5062	-0.1141
ENSMUSG00000065203	-0.5385	-0.3472	0.5873	0.5291	0.3762	0.1781
ENSMUSG00000065212	0.3197	-0.2204	0.6912	0.5251	0.1862	-0.0248
ENSMUSG00000065215	-0.0162	-0.3179	1.1888	0.2470	0.1757	-0.6597
ENSMUSG00000065220	-0.5507	-0.1313	0.0474	0.8402	-0.0341	-0.2848
ENSMUSG00000065246	0.1963	-0.4166	0.2563	-0.4068	0.2512	-0.6862
ENSMUSG00000065312	0.3699	0.5152	0.2338	0.0855	-0.0853	-0.4458
ENSMUSG00000065315	0.1357	0.0336	0.2057	-0.0709	0.3932	0.3868
ENSMUSG00000065340	-1.1334	-0.4245	0.2665	-0.0625	-0.1235	-0.4501
ENSMUSG00000065371	0.4031	-0.3291	-0.2104	-0.1178	-0.3364	0.0774
ENSMUSG00000065380	-0.3070	-0.0192	-0.5080	0.3698	0.0962	0.4475
ENSMUSG00000065382	-0.1429	-0.0368	-0.0514	0.1027	0.1848	-0.2609
ENSMUSG00000065384	0.4881	-0.4722	-0.0595	-0.3886	0.2176	-0.5537
ENSMUSG00000065396	-0.3907	-1.3610	0.5901	0.3040	-0.2416	-0.5206
ENSMUSG00000065399	-0.0069	0.2186	0.4038	-0.0090	0.4722	-0.7848
ENSMUSG00000065412	-0.3042	0.3331	0.0004	-0.5497	0.1797	-0.1435
ENSMUSG00000065422	-0.1542	0.5165	-0.3181	0.3700	-0.1294	-0.7193
ENSMUSG00000065423	0.0530	0.0733	0.0715	0.1680	-0.1205	-0.4094
ENSMUSG00000065430	-0.4016	-0.4690	-0.5379	0.2711	-0.0526	-0.2135
ENSMUSG00000065435	0.9450	-0.1651	0.8900	-0.1760	-0.7195	-0.6614
ENSMUSG00000065436	-0.1866	-0.0182	-0.1203	-0.1568	-0.1434	-0.1044
ENSMUSG00000065440	-0.4210	-0.1947	0.0215	0.5717	0.2014	-0.1267
ENSMUSG00000065441	0.6582	-0.5828	0.8717	0.1009	0.0435	-0.2902
ENSMUSG00000065453	-0.2500	0.0844	0.6660	0.2661	0.3311	-0.9822
ENSMUSG00000065454	0.2155	-0.3199	0.0968	-0.0475	0.0441	-0.2233
ENSMUSG00000065462	-0.3383	-0.2710	0.2394	-0.3086	0.1269	-0.4305
ENSMUSG00000065491	-0.5338	0.8055	-0.0518	0.2780	0.3544	0.2363
ENSMUSG00000065492	0.5739	0.3722	-0.8021	-1.0758	0.2465	-0.2221
ENSMUSG00000065514	0.1885	0.6470	-0.2731	0.2914	0.4650	0.3268
ENSMUSG00000065523	-0.0695	0.2738	0.8040	0.1384	0.1456	0.2765
ENSMUSG00000065530	0.9875	-0.4688	-0.7321	0.0501	-0.2949	-0.5907
ENSMUSG00000065536	-0.4649	-1.2032	-0.8639	-0.4967	-0.2437	-1.6404
ENSMUSG00000065540	-0.5816	0.0173	-0.0204	-0.1597	0.0154	0.2358
ENSMUSG00000065542	-0.7706	0.2315	-0.6459	-0.4007	-0.1741	-0.1976
ENSMUSG00000065543	0.1949	-0.0992	-0.3856	0.0783	-0.1898	-1.0602
ENSMUSG00000065547	-0.3943	0.3761	0.0448	0.2403	0.5275	0.6417
ENSMUSG00000065553	0.1803	0.2492	-0.0116	-0.2993	0.3015	-0.1895
ENSMUSG00000065556	0.0028	-0.4738	-0.5790	0.5420	-0.0871	0.3321
ENSMUSG00000065562	0.4085	0.2141	0.5744	0.2617	0.5578	0.1735
ENSMUSG00000065565	0.2899	0.4626	0.0251	-0.9233	0.1117	-0.1940
ENSMUSG00000065569	0.5293	0.5423	0.5627	0.2439	-0.2936	-0.0797
ENSMUSG00000065586	0.0467	0.8439	-0.1402	-0.5788	0.3302	-0.1974
ENSMUSG00000065587	-0.2158	-0.1457	0.8182	0.0067	0.1728	0.0152
ENSMUSG00000065597	0.1009	-0.3730	0.7024	-0.5120	-0.2065	-0.4781
ENSMUSG00000065608	-0.2843	-0.5206	0.0320	-0.0388	0.4415	-0.9487
ENSMUSG00000065609	-0.6369	0.3678	0.0067	-0.4040	0.7967	0.0407
ENSMUSG00000065611	0.3003	0.2886	0.4793	1.8333	0.9090	0.9503
ENSMUSG00000065620	-0.0820	-0.0589	0.3986	0.2794	0.5474	-0.3652
ENSMUSG00000065643	0.1454	0.6192	-0.4356	-0.3267	0.3316	-0.0018
ENSMUSG00000065656	0.2701	0.1320	0.1040	-0.1566	0.2751	-0.0867
ENSMUSG00000065657	-0.0428	-0.3028	-0.0598	-0.0361	0.0038	-0.1870
ENSMUSG00000065727	0.0754	0.4469	-0.3151	-0.6800	0.5636	-0.1998
ENSMUSG00000065732	-0.2269	0.1815	-0.6661	-0.6934	-0.1338	-0.5268
ENSMUSG00000065733	0.0877	-0.0018	0.2931	-0.2990	0.1853	0.4563
ENSMUSG00000065763	-0.1971	-1.1001	-0.1601	0.3795	-0.1757	0.2180
ENSMUSG00000065787	-0.1799	-0.1804	-0.4806	-0.2342	-0.4842	0.2038
ENSMUSG00000065792	0.9119	-0.1733	-0.6581	-0.7581	-0.2822	-0.5635
ENSMUSG00000065795	0.2463	0.4531	0.3960	0.7005	-0.1114	-0.0963
ENSMUSG00000065845	-0.0978	1.2009	1.5281	1.2172	1.7487	1.9174
ENSMUSG00000065866	0.3514	-0.1619	0.1522	0.2653	-0.9779	0.1375
ENSMUSG00000065872	0.0491	0.2778	0.0566	0.4347	0.3833	0.4561
ENSMUSG00000065892	0.4793	-0.1527	-0.2190	0.3310	-0.0597	0.4364
ENSMUSG00000065934	-0.4309	0.2466	-0.2043	0.0209	-0.2425	0.5562
ENSMUSG00000065945	-0.3359	-0.2954	0.6939	-0.6362	0.0051	-0.2376
ENSMUSG00000065987	0.1739	-0.0876	-0.3734	-0.2744	0.5189	-0.2566
ENSMUSG00000066026	0.6577	0.3528	0.3144	-0.5221	-0.2767	-0.3189
ENSMUSG00000066036	0.3565	-0.8141	0.1629	0.5100	-0.2189	0.3838
ENSMUSG00000066061	0.1689	-0.4507	0.0249	-0.3006	-0.0639	0.4867
ENSMUSG00000066235	-0.3471	0.1140	-0.1787	0.4704	-0.1640	-0.5439
ENSMUSG00000066241	0.4633	-0.4331	0.4537	-0.1668	-0.3315	-0.3880
ENSMUSG00000066242	-0.3030	-1.0591	-0.9456	-0.9412	-0.9874	-1.4546
ENSMUSG00000066263	-0.0772	0.5911	0.0236	-0.5546	0.2121	-0.0171
ENSMUSG00000066359	0.0638	0.5858	0.3897	-0.7904	0.0352	-0.2071
ENSMUSG00000066392	0.5386	-0.7449	0.2322	-0.0032	0.4397	0.1799
ENSMUSG00000066442	0.3210	-0.3691	0.2008	0.6960	0.1315	-0.0260
ENSMUSG00000066512	1.7772	2.0956	1.6048	1.8693	1.7224	1.6111
ENSMUSG00000066513	1.0065	0.1195	0.4064	-0.4413	0.1867	-0.3018
ENSMUSG00000066687	0.3858	-0.1163	-0.3831	-0.4356	-0.8887	0.0544
ENSMUSG00000066720	-1.1829	-1.2278	-1.2955	-2.1086	-1.8470	-1.9234
ENSMUSG00000066735	0.7961	-0.8583	0.7213	-0.1353	0.1031	0.0890
ENSMUSG00000066750	0.5078	0.5780	-0.1478	-0.0635	-0.1217	0.0425
ENSMUSG00000066755	1.1291	0.7687	0.1041	0.2246	-0.8961	0.1881
ENSMUSG00000067150	0.4230	-0.5027	-0.1600	-0.4145	-0.1201	-0.1598
ENSMUSG00000067279	-0.4913	-0.7299	0.4469	-0.5631	0.4834	0.2998
ENSMUSG00000067297	-0.4489	0.8439	-0.0931	1.0312	0.1876	-0.5054
ENSMUSG00000067338	0.4602	0.1988	-0.2484	0.4343	-0.3919	0.1883
ENSMUSG00000067441	0.4258	0.9158	0.3916	0.9543	1.1314	0.9979
ENSMUSG00000067522	-0.6007	0.0758	-0.4538	0.7382	0.2673	-0.1603
ENSMUSG00000067525	0.5829	0.7793	1.0483	-0.0314	-0.0519	0.6889
ENSMUSG00000067528	-0.8221	0.2766	-0.3328	0.2166	0.5218	0.3111
ENSMUSG00000067545	0.0941	-0.0055	0.4059	-0.4499	-0.7349	0.5786
ENSMUSG00000067567	-0.8318	-0.0849	0.1559	-0.3605	0.6987	-0.3349
ENSMUSG00000067591	0.1405	0.4863	0.0777	0.8107	0.4539	0.1544
ENSMUSG00000067599	0.2477	0.3820	-0.6434	-0.0998	-0.1558	0.0880
ENSMUSG00000067653	0.3679	-0.1237	-0.1563	-0.2531	-0.1566	0.2524
ENSMUSG00000067713	-0.5444	-0.0225	-0.9931	-0.9277	-1.3493	-0.5996
ENSMUSG00000067767	0.1958	-0.4193	0.3529	-0.1073	-0.9120	0.6484
ENSMUSG00000067813	-0.6956	-0.0777	-0.1685	0.6174	0.1429	-0.0243
ENSMUSG00000067851	-0.1766	0.1426	0.3754	0.0746	-1.0062	0.8534
ENSMUSG00000067860	-0.0325	0.2435	0.0392	-0.0496	-0.7633	-0.2798
ENSMUSG00000067971	-0.3488	-0.6103	0.2003	0.3950	-0.0208	0.5878
ENSMUSG00000068083	-0.2915	0.1214	-0.2133	-0.7055	0.0842	-0.2098
ENSMUSG00000068086	-0.3671	-0.0264	0.0457	-0.4441	-0.6458	-0.0031
ENSMUSG00000068182	0.3615	0.2915	-0.5697	-0.4301	0.5137	0.1049
ENSMUSG00000068184	0.5938	-0.5080	-1.1962	-0.0156	0.1563	0.5498
ENSMUSG00000068323	0.2008	-0.0642	-0.2806	-0.7261	0.0526	-0.1086
ENSMUSG00000068329	0.7934	0.7660	0.2858	1.3643	2.0551	1.1598
ENSMUSG00000068417	0.0206	0.2461	-0.5567	-0.0732	-0.5779	-0.5224
ENSMUSG00000068437	0.7003	0.5154	-0.0373	0.2794	-0.0713	-0.3226
ENSMUSG00000068523	0.0234	-0.4589	0.2995	-0.0159	-0.1865	0.5833
ENSMUSG00000068535	0.0466	0.2961	0.0187	0.4387	0.1928	-0.8437
ENSMUSG00000068547	-0.1617	-0.3803	0.6849	-0.5527	-0.3950	0.5318
ENSMUSG00000068697	-0.0422	0.2014	-0.3411	-1.0579	0.1925	-0.3983
ENSMUSG00000068745	-0.8917	0.3695	0.3312	0.1858	0.4121	0.4542
ENSMUSG00000068747	-0.0590	0.5902	-0.3929	0.7006	0.4023	-0.2566
ENSMUSG00000068748	0.1922	0.7426	0.6599	-0.5533	-0.1076	0.2048
ENSMUSG00000068794	-0.3072	-0.6958	-0.4835	0.1079	0.0572	0.7173
ENSMUSG00000068815	-0.5388	1.0873	-0.2871	0.0232	0.2244	0.1852
ENSMUSG00000068816	0.4262	-0.4558	0.6853	-0.1177	-0.4194	-0.1692
ENSMUSG00000068818	-0.3580	0.3832	-0.1840	-0.7051	-0.0938	-0.2938
ENSMUSG00000068855	-0.4224	0.1194	-0.5390	-0.1491	0.1265	0.2044
ENSMUSG00000068856	-0.0980	-0.0075	-1.1286	-0.0369	-0.0689	-0.3101
ENSMUSG00000068885	-0.3888	0.2052	0.3966	-0.0058	0.2215	-0.3283
ENSMUSG00000068887	-0.9552	-0.7990	-1.8722	-1.7152	-1.0100	-1.3707
ENSMUSG00000069020	0.4214	-0.2502	0.3190	-0.4966	-0.4297	-0.2561
ENSMUSG00000069053	-0.2082	0.0649	0.3882	0.0384	0.0119	0.2636
ENSMUSG00000069189	-0.1734	-0.6345	-0.0021	-0.5510	0.0330	-0.5541
ENSMUSG00000069248	0.1343	-0.2578	0.7355	-0.5265	0.1798	-0.1851
ENSMUSG00000069266	0.7826	0.4076	0.6892	0.8876	0.7798	0.4827
ENSMUSG00000069267	0.3031	0.2586	-0.0015	-0.6964	0.1042	0.4667
ENSMUSG00000069270	0.5576	-1.0573	0.5739	-0.4606	0.3099	-0.0307
ENSMUSG00000069274	-0.3080	1.2091	-0.4916	-0.1131	-0.0949	-0.5739
ENSMUSG00000069300	-0.2292	0.0566	0.3273	0.7237	-0.5910	0.1130
ENSMUSG00000069303	-0.0823	0.5263	0.0899	-0.5110	-0.6845	0.9469
ENSMUSG00000069305	-0.2541	-0.7416	-0.7624	-0.5956	-1.0555	-1.5672
ENSMUSG00000069307	0.4336	0.3008	0.5194	-0.3536	-0.5108	0.9095
ENSMUSG00000069308	-0.4337	0.3945	0.0135	-0.1629	-0.6523	-0.4018
ENSMUSG00000069378	0.0276	0.5598	0.0410	-0.3445	0.3429	-0.2932
ENSMUSG00000069516	-1.1911	-0.1205	-0.0648	0.0602	0.7236	-0.1473
ENSMUSG00000069565	0.4690	0.1127	-0.1545	-0.0514	-0.3852	-0.4949
ENSMUSG00000069678	0.0914	-0.1691	0.0061	0.6699	-0.3958	-0.4965
ENSMUSG00000069729	0.1178	1.0239	0.6767	-0.1782	-0.5828	0.2480
ENSMUSG00000069744	-0.4595	0.4171	0.2905	0.1850	0.1795	0.3035
ENSMUSG00000069769	0.0243	-0.6281	0.3802	-0.6841	0.5683	-0.0101
ENSMUSG00000069805	-0.0714	-0.0852	-0.2195	0.2529	0.2259	0.1953
ENSMUSG00000069833	-0.5340	-0.8533	0.2968	0.2469	0.6550	0.1044
ENSMUSG00000069867	0.8954	-0.4843	0.1228	0.8690	-0.2318	0.0609
ENSMUSG00000069874	-0.1288	-0.2259	0.7487	0.1635	-0.4776	0.2857
ENSMUSG00000070126	0.2460	0.4378	-0.0194	0.6218	0.4131	0.1944
ENSMUSG00000070214	0.0364	-0.2153	0.6243	0.3017	-0.4700	0.3339
ENSMUSG00000070225	0.5609	-0.3387	-0.4474	0.5435	0.2094	-0.3399
ENSMUSG00000070227	-0.3284	-1.1863	-0.3680	-0.2175	-0.3164	-0.0397
ENSMUSG00000070283	0.0132	-0.1497	0.2693	0.4592	0.0453	-0.3126
ENSMUSG00000070284	0.7229	1.1229	2.2086	1.2340	1.6719	2.0845
ENSMUSG00000070311	0.0641	0.1502	-0.3233	1.0149	0.0969	0.6835
ENSMUSG00000070366	0.2299	-0.9329	-0.4096	-0.3196	0.5782	-0.2052
ENSMUSG00000070369	0.0736	0.4737	0.1248	-0.0941	0.1148	-0.2833
ENSMUSG00000070372	-0.1678	-0.3842	0.6472	1.1003	-0.3106	0.3904
ENSMUSG00000070378	-0.0234	0.4049	0.6447	-0.3803	0.3152	0.0261
ENSMUSG00000070379	0.3009	-0.0257	-0.8621	0.2650	-0.2842	-0.7318
ENSMUSG00000070380	-0.0693	-0.1625	0.1531	0.2417	-0.2801	-0.4624
ENSMUSG00000070382	-0.4820	-0.1941	0.0040	-0.3531	0.2199	0.1449
ENSMUSG00000070407	0.0299	-0.0247	-0.4149	-0.3688	0.3938	0.6906
ENSMUSG00000070459	-0.1467	-0.6124	-1.1328	-0.2609	0.0197	0.8633
ENSMUSG00000070464	0.0307	-0.1740	-0.5640	0.4972	0.1442	0.0788
ENSMUSG00000070644	-0.4655	0.8757	-0.1003	-0.4267	0.0978	0.0778
ENSMUSG00000070692	0.6645	0.4749	0.8379	0.2619	0.9776	0.9697
ENSMUSG00000070738	0.1344	0.4093	-0.6385	0.6931	0.0868	0.4474
ENSMUSG00000070810	-0.6174	-0.5783	-0.6415	-0.8927	-0.6693	-1.1045
ENSMUSG00000070856	-0.2385	0.4624	0.7338	-0.4788	-0.5167	0.2253
ENSMUSG00000070857	0.2272	-0.2758	0.1692	-0.1821	0.1872	-0.1993
ENSMUSG00000070880	0.4418	0.3085	0.8576	-0.7326	-0.1412	0.4692
ENSMUSG00000070904	0.2949	0.3068	-0.1791	0.5585	-0.3789	0.1375
ENSMUSG00000070942	-0.1777	-0.6587	0.9786	-0.1196	-0.3762	-0.2870
ENSMUSG00000070983	-0.8118	-0.2032	0.4023	0.0523	0.0061	-0.0743
ENSMUSG00000071005	-0.5802	0.5658	0.4710	0.1744	0.4483	-0.2147
ENSMUSG00000071014	-0.1592	0.2246	0.5920	0.3606	-0.1252	-0.2947
ENSMUSG00000071047	0.2132	1.0859	0.1492	-0.3001	0.5591	-0.2347
ENSMUSG00000071076	0.1737	-0.4512	-0.3183	-0.1029	-0.0107	0.2109
ENSMUSG00000071149	0.7973	1.0579	0.4410	0.9843	1.4518	0.7225
ENSMUSG00000071172	-0.0488	0.4335	0.4571	-0.0167	-0.5190	0.0757
ENSMUSG00000071276	-0.2187	-0.5605	0.0070	0.6340	-0.1367	0.1258
ENSMUSG00000071452	-0.0677	-0.1205	-0.0739	-0.0781	0.3688	0.0738
ENSMUSG00000071494	0.0674	0.0186	0.0138	-0.3049	-0.4595	0.0454
ENSMUSG00000071516	-0.5360	0.3730	-0.2351	0.2658	-0.1199	-0.1684
ENSMUSG00000071519	-0.8347	0.3773	-0.1572	0.0249	0.3440	-0.6063
ENSMUSG00000071521	-0.2802	-0.0013	-0.0917	-0.2859	0.2254	-0.6055
ENSMUSG00000071552	0.5769	-0.3644	0.9586	-0.1883	0.0507	-0.7215
ENSMUSG00000071646	-0.6118	0.1664	-0.0402	0.0436	-0.0414	0.0925
ENSMUSG00000071649	0.0241	-0.0406	-0.5086	0.2339	-0.2011	0.1116
ENSMUSG00000071655	0.9766	0.9896	0.5623	0.9827	0.6085	1.4809
ENSMUSG00000071713	0.6600	-0.3476	0.0654	-0.2634	0.0279	-0.5492
ENSMUSG00000071714	0.1623	0.2422	-0.0743	-0.3549	-0.1269	0.1761
ENSMUSG00000071866	-0.1952	-0.6734	0.7314	0.2140	-0.2855	-0.2171
ENSMUSG00000072115	-0.3944	0.0275	0.1763	-0.1591	-0.5746	-0.0192
ENSMUSG00000072214	0.0976	0.3525	0.3183	-0.5304	0.0066	-0.3724
ENSMUSG00000072423	0.1650	0.0802	0.4641	0.9007	0.0935	0.3199
ENSMUSG00000072572	0.4726	-0.1513	0.2879	0.2049	-0.4763	0.0440
ENSMUSG00000072598	1.3113	-0.5349	0.0709	0.1955	-0.3251	0.3147
ENSMUSG00000072707	-0.0084	0.1882	0.4035	0.7058	-0.1182	-0.2177
ENSMUSG00000072718	-0.3895	0.2239	-0.0568	0.4834	-0.0951	-0.3053
ENSMUSG00000072789	-0.1527	-0.3827	-0.3293	-0.1143	0.4612	-0.5032
ENSMUSG00000072949	-0.1882	0.0700	1.2004	-0.6527	-0.0457	0.4799
ENSMUSG00000073422	1.1446	0.6758	1.4958	0.8765	0.7072	0.5873
ENSMUSG00000073436	0.3693	-0.4562	0.5416	0.4583	0.3717	1.1268
ENSMUSG00000073494	-0.5188	0.6665	0.4552	0.4648	0.4369	0.5369
ENSMUSG00000073769	-0.1391	1.2732	0.7957	-0.1004	0.8047	-0.3550
ENSMUSG00000073791	-0.3128	0.5088	0.0367	0.1907	0.2454	0.3493
ENSMUSG00000073792	0.0364	-0.1029	-0.2189	-0.7985	0.2899	-0.2847
ENSMUSG00000073906	0.0058	0.5624	-0.2292	0.1736	-0.5234	0.2226
ENSMUSG00000073907	0.0225	0.2240	-0.5047	0.6902	0.4276	-0.7177
ENSMUSG00000073909	-0.0491	0.7534	0.1343	0.5536	0.8198	0.3020
ENSMUSG00000073914	-0.6314	0.1886	-0.3913	0.4035	0.0417	-0.6282
ENSMUSG00000073920	-0.5112	0.6779	-1.2295	-0.0177	0.4885	0.7323
ENSMUSG00000073923	0.0156	0.3364	-0.4914	-0.0664	-0.1093	-0.2420
ENSMUSG00000073927	0.4466	0.3898	-0.0634	0.1234	-0.6467	-0.4031
ENSMUSG00000073940	-0.4014	-0.0823	-0.8611	0.0325	0.2578	0.1906
ENSMUSG00000073946	-0.0397	0.2814	0.5806	0.2407	0.7697	-0.0332
ENSMUSG00000073948	-0.7006	-0.7542	-1.1717	-0.2062	-0.4443	-0.6377
ENSMUSG00000073950	0.2726	0.8103	1.5839	1.0672	0.5054	1.4796
ENSMUSG00000073955	-0.3122	-0.6220	-0.7441	-0.2501	-0.0711	-0.0189
ENSMUSG00000073960	-0.1231	-0.2218	-0.3386	-0.4897	0.3557	0.0333
ENSMUSG00000073965	0.1152	-0.3480	-0.3340	0.3145	-0.3361	0.2059
ENSMUSG00000073967	-0.1493	0.6245	0.0887	-0.1111	0.1257	0.1205
ENSMUSG00000073971	0.1398	0.8487	0.6817	0.5661	-0.5001	0.0368
ENSMUSG00000073975	1.2645	1.1690	1.1198	0.7816	1.4579	1.2623
ENSMUSG00000073977	0.1311	-0.8658	-0.1865	-0.3082	-0.1818	0.2255
ENSMUSG00000073982	0.6648	0.1698	-0.1166	-0.0165	0.4199	-0.0169
ENSMUSG00000073997	0.2441	0.1932	0.1492	-0.4609	-0.2198	-0.0937
ENSMUSG00000074088	0.3935	0.1904	-0.0674	-0.5233	0.1635	0.2192
ENSMUSG00000074129	-0.6034	-0.4823	-0.1521	0.9107	0.3096	-0.7495
ENSMUSG00000074183	-0.5917	-0.1963	0.3835	0.4018	0.7164	0.1074
ENSMUSG00000074207	0.1703	0.1859	0.4412	-0.6729	-0.3814	-0.8268
ENSMUSG00000074403	1.2381	0.3846	0.8571	1.2229	0.6321	1.8993
ENSMUSG00000074417	-0.3637	0.0017	0.3171	-0.1417	-0.4075	-0.2233
ENSMUSG00000074439	0.6685	0.0895	-0.2799	-0.2884	-0.4045	0.2001
ENSMUSG00000074440	-0.5466	-0.1684	0.1441	-0.1252	0.3784	0.1331
ENSMUSG00000074444	-0.0667	-0.0165	-0.3030	0.4599	0.3431	0.6745
ENSMUSG00000074447	-0.9048	0.2329	0.7074	0.4199	0.5533	-0.6219
ENSMUSG00000074576	0.3651	-0.0618	0.5801	-0.2626	0.4193	-0.2751
ENSMUSG00000074582	-0.4767	-0.2211	0.1202	-0.4171	0.0719	-0.0428
ENSMUSG00000074637	-0.2993	0.7845	0.2609	0.8938	0.3419	0.3341
ENSMUSG00000074639	0.1060	0.4471	-0.1137	-0.2783	0.0540	-0.0331
ENSMUSG00000074677	-0.4269	-0.4710	0.7536	-0.2362	0.2714	0.5472
ENSMUSG00000074695	0.2613	0.4847	0.8122	1.8444	0.6507	2.3726
ENSMUSG00000074715	0.2516	-0.0161	0.1989	0.0586	-0.3674	-0.6417
ENSMUSG00000074743	-0.2311	-0.1865	-0.1214	0.8088	-0.2225	-0.1463
ENSMUSG00000074797	0.2153	-0.2586	0.3905	-0.5093	0.9301	-0.3371
ENSMUSG00000074812	-0.0817	-0.0363	0.0458	0.1522	0.5494	-1.8424
ENSMUSG00000074882	0.8366	0.0618	-0.0258	-0.2857	-0.1216	0.0484
ENSMUSG00000074895	0.2050	-0.3343	-0.0862	-0.2064	0.3527	0.0081
ENSMUSG00000074899	-0.2283	0.6149	0.2717	-0.0180	-0.3359	0.0844
ENSMUSG00000074934	0.2684	0.9337	-0.4477	-0.5458	-0.5108	-0.3788
ENSMUSG00000074946	0.0066	-0.0903	0.2778	0.1933	0.1070	0.0345
ENSMUSG00000074952	0.2716	-0.0343	-0.8004	-0.0206	-0.7658	0.2203
ENSMUSG00000075073	0.6082	1.0697	1.4996	0.0324	0.4513	1.8239
ENSMUSG00000075075	-0.2795	0.0231	-0.4801	0.2887	0.4511	-0.1529
ENSMUSG00000075079	0.5865	-0.0514	-0.6271	0.2376	-0.2251	-0.2069
ENSMUSG00000075086	-0.7154	-0.5447	0.1679	-0.3480	-1.1083	-0.0576
ENSMUSG00000075088	0.1089	0.4153	-0.0062	0.4995	-0.1120	0.5265
ENSMUSG00000075091	0.0757	-0.0851	0.8676	0.4482	0.1119	1.7019
ENSMUSG00000075097	0.6578	-0.2953	-0.5818	-0.5442	-0.1138	-0.7331
ENSMUSG00000075101	-0.2648	-0.2544	0.2285	-0.1212	0.4553	0.1465
ENSMUSG00000075102	-0.4918	0.3555	-0.6629	0.5220	-0.3956	-0.0782
ENSMUSG00000075104	-0.6058	-0.0983	-0.2249	-0.3092	0.2654	-0.5457
ENSMUSG00000075105	-0.0467	-0.5711	0.2238	-0.2123	0.1068	0.1773
ENSMUSG00000075121	-0.1028	0.6612	0.2434	0.4248	-0.3296	-0.2163
ENSMUSG00000075127	-0.1654	0.1099	-1.1105	0.4932	0.1231	-0.6363
ENSMUSG00000075128	0.0767	-0.3551	-0.4801	-0.0950	0.0198	-0.2765
ENSMUSG00000075139	0.0021	-0.3561	-0.5525	0.2999	-0.2867	0.6693
ENSMUSG00000075142	-0.7116	0.4183	-0.4802	0.0334	-0.2335	-0.4932
ENSMUSG00000075144	-0.0537	0.2261	0.3825	0.2054	0.0415	-0.4305
ENSMUSG00000075145	-0.0241	-0.0922	-0.3123	0.0167	-0.2859	-0.0096
ENSMUSG00000075148	-0.2914	0.1917	0.0422	-0.4609	0.7939	0.6061
ENSMUSG00000075151	0.5267	0.6205	0.4313	-0.4864	-0.2474	0.1804
ENSMUSG00000075161	0.5526	0.4900	-0.4835	-0.0856	-0.0327	-0.4583
ENSMUSG00000075163	-0.0267	-0.3335	0.1860	-0.7940	0.3176	0.2799
ENSMUSG00000075174	0.7908	-0.6078	0.2885	-0.9134	0.4406	0.0268
ENSMUSG00000075175	0.1157	-0.4226	-0.5638	0.5557	-0.3650	0.5485
ENSMUSG00000075181	0.1970	-0.3756	0.1811	0.1451	0.8513	0.0104
ENSMUSG00000075186	0.8431	0.6808	-0.1219	-0.6267	-0.0520	-0.8171
ENSMUSG00000075190	0.1974	-0.0658	0.3678	-0.2713	-0.3133	-0.2160
ENSMUSG00000075197	-0.2498	0.1158	0.0855	0.0607	0.1756	0.4748
ENSMUSG00000075200	-0.7940	0.3041	0.3720	-0.5173	0.1664	0.3026
ENSMUSG00000075208	-0.0985	-0.2255	-0.8833	1.2723	0.8425	-0.0268
ENSMUSG00000075214	-0.4267	-1.2500	-0.4480	0.2138	-0.1742	-0.0307
ENSMUSG00000075232	0.3052	0.7395	0.0091	0.0847	0.0687	0.3742
ENSMUSG00000075270	0.5114	-0.0743	0.6617	0.0849	0.0629	0.5535
ENSMUSG00000075276	0.1486	-0.4533	0.7018	-0.1392	-0.4267	0.2321
