#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000065122	0.4235	0.4687	0.6456	0.9532	0.8085	2.0841
ENSMUSG00000065173	-0.1006	-0.6388	-0.5122	-0.1728	0.0230	0.2924
ENSMUSG00000065212	-0.3403	-0.1333	0.0875	0.4573	-1.0650	0.6112
ENSMUSG00000065223	0.5429	0.2600	-0.1469	0.3314	-0.2709	0.1740
ENSMUSG00000065299	0.0738	0.2052	-0.2974	-0.3773	-0.2636	0.6100
ENSMUSG00000065415	0.0575	-0.4404	0.4311	0.3435	-0.0371	-0.1365
ENSMUSG00000065416	0.8007	0.4111	-0.6966	0.5998	-0.2680	0.1765
ENSMUSG00000065479	-0.0311	-0.0563	0.1244	-0.3272	-0.3617	-0.8279
ENSMUSG00000065491	-0.0108	-0.3035	-0.2984	0.2848	0.1640	-0.1150
ENSMUSG00000065492	0.0704	0.1257	-0.1892	0.2279	0.0787	0.2689
ENSMUSG00000065534	-0.1057	-0.2236	-0.1005	0.2520	0.1647	-0.4219
ENSMUSG00000065543	-0.6630	-0.1557	-0.5539	-0.7296	0.5190	-0.1308
ENSMUSG00000065553	0.0696	-0.3647	-0.1736	-0.1656	0.1708	-0.0623
ENSMUSG00000065562	0.1623	0.0331	0.0607	0.5480	-0.3858	0.1161
ENSMUSG00000065581	-0.3462	-0.1070	-0.1567	0.8226	0.0762	-0.4960
ENSMUSG00000065601	0.4182	0.0263	-0.0471	0.2062	-0.6356	0.2367
ENSMUSG00000065718	-0.0989	-0.2118	0.1058	1.2387	-0.2613	-0.2950
ENSMUSG00000065865	-0.1771	0.6569	-0.7828	0.2443	0.2024	0.1322
ENSMUSG00000065866	0.6821	-0.5394	0.1519	0.0915	-0.2417	0.0272
ENSMUSG00000065956	-0.1600	0.4878	0.0579	-0.4878	0.3407	0.2603
ENSMUSG00000066108	-0.3293	-0.2582	-0.1540	0.0104	-0.3018	0.1177
ENSMUSG00000066149	-1.0095	-0.0668	-1.1720	-0.5015	-1.2793	-1.3342
ENSMUSG00000066240	-0.3338	0.2158	-0.3510	-0.0912	0.4793	-0.4135
ENSMUSG00000066273	-0.3098	0.1834	0.5929	-0.5993	-0.2434	-0.7659
ENSMUSG00000066278	0.3290	-0.5199	0.2976	-0.3618	0.2842	-0.0713
ENSMUSG00000066279	0.1232	0.1446	-0.2259	0.1660	-0.0452	-0.2831
ENSMUSG00000066366	0.0589	0.4085	0.2835	0.0631	-0.0406	0.1599
ENSMUSG00000066406	-0.2659	-0.0773	-0.0227	-0.0208	0.0847	0.8014
ENSMUSG00000066652	0.1636	-0.2277	-0.1391	-0.1764	-0.1513	-0.4151
ENSMUSG00000066672	0.4295	-0.0560	0.3901	0.2369	-0.3631	0.1909
ENSMUSG00000066684	0.0827	-0.1624	-0.6507	-0.1228	-0.0103	-0.2356
ENSMUSG00000066877	-0.3997	-0.1444	0.2456	-0.0523	-0.2343	0.0168
ENSMUSG00000066979	-0.0790	-0.3355	-0.0994	0.0657	-0.3211	-0.1638
ENSMUSG00000067058	-0.0301	-0.5230	0.0757	0.2556	-0.1545	-0.1448
ENSMUSG00000067144	0.1238	-0.2306	-0.1100	0.4757	-0.4955	0.6803
ENSMUSG00000067201	0.0839	0.3389	-0.4310	0.2903	0.1274	0.2481
ENSMUSG00000067274	0.8164	0.7530	-0.4410	-0.4008	0.6046	0.4214
ENSMUSG00000067341	0.4216	0.2766	-0.0243	-0.3383	0.3346	0.5331
ENSMUSG00000067629	-0.7095	-0.2338	-0.0766	0.0041	-0.0694	0.7225
ENSMUSG00000067851	-0.2020	0.1272	0.0842	-0.1462	0.0186	0.1874
ENSMUSG00000068182	-0.4779	-0.3185	-0.3555	0.2081	0.2088	-0.2379
ENSMUSG00000068335	0.1833	0.0285	0.2944	0.1890	-0.2161	0.3185
ENSMUSG00000068452	-0.3477	-1.2954	-1.3816	-1.3051	-0.8294	-1.4614
ENSMUSG00000068574	-0.1887	-0.1569	-0.6544	0.1576	-0.1661	0.3345
ENSMUSG00000068748	0.1274	0.2789	0.1873	0.4404	0.1777	0.0146
ENSMUSG00000068816	0.5225	0.4785	-0.1834	0.3509	-0.3126	-0.0961
ENSMUSG00000068887	-0.2722	-0.1867	-0.3682	0.2135	0.6390	0.5167
ENSMUSG00000069038	0.4466	-0.2578	0.1445	-0.1307	0.5652	-0.1394
ENSMUSG00000069089	-0.0572	0.3091	-0.0705	-0.3059	-0.2045	-0.1317
ENSMUSG00000069307	-0.1042	0.0522	-0.1766	0.2587	0.2397	-0.1041
ENSMUSG00000069309	-0.5207	0.2748	-0.1540	0.0978	-0.3030	0.7036
ENSMUSG00000070141	-0.4332	-0.1427	0.1612	-0.7017	0.5320	-0.3007
ENSMUSG00000070173	0.0892	0.7735	-0.1607	-0.2079	-0.4954	0.6564
ENSMUSG00000070236	-0.0573	-0.3080	0.2272	0.3800	-1.0051	0.0944
ENSMUSG00000070372	-0.3790	-0.5674	0.2687	-0.5897	0.0329	-0.7011
ENSMUSG00000070375	0.3908	0.1866	0.1412	-0.3144	0.0818	-0.0731
ENSMUSG00000070808	-0.1745	-0.1774	-0.3677	-0.3391	0.0064	0.1132
ENSMUSG00000070853	-0.4111	-0.1425	0.3387	0.1182	0.1980	-0.0391
ENSMUSG00000070856	-0.1094	-0.1371	-0.3291	0.6006	0.2004	-0.3685
ENSMUSG00000070880	0.0262	0.1606	-0.5742	-0.2637	0.3738	-0.1129
ENSMUSG00000071112	-0.4231	0.0416	0.0672	-0.3945	0.3281	0.2216
ENSMUSG00000071177	0.1209	-0.2266	0.3858	0.2430	0.1094	0.2133
ENSMUSG00000071369	-0.4408	-0.3003	0.2522	-0.3902	0.1298	-0.0900
ENSMUSG00000071516	-0.0457	-0.3182	0.5613	-0.5077	0.0612	-0.3483
ENSMUSG00000071519	-0.8472	-0.3766	-0.1505	0.4212	0.4640	0.3817
ENSMUSG00000071522	-0.5171	-0.4781	0.3806	0.3140	-0.1614	-0.4630
ENSMUSG00000071633	-0.3341	-0.7001	0.6485	-0.3579	0.6571	0.2395
ENSMUSG00000071655	-0.6683	0.7554	0.0593	-0.1194	0.0789	-0.3416
ENSMUSG00000072707	0.2119	-0.0056	-0.0424	0.1718	0.1697	0.0388
ENSMUSG00000072709	-0.0749	-0.1436	-0.1974	-0.2040	0.6313	0.3951
ENSMUSG00000072718	0.4917	0.5408	1.0477	0.9343	1.6741	1.4975
ENSMUSG00000073079	0.3216	0.6164	0.2597	-0.3158	-0.3933	0.2518
ENSMUSG00000073421	0.3924	0.8998	0.7638	1.0916	0.8918	1.9455
ENSMUSG00000073769	-0.4506	-0.1961	0.4229	0.0235	0.1063	0.1583
ENSMUSG00000073811	0.0029	0.1698	0.1526	0.1588	-0.7690	-0.4040
ENSMUSG00000073926	-0.4228	-0.1310	0.0321	-0.5713	0.1417	-0.5062
ENSMUSG00000073945	-0.2349	0.0478	0.1280	-0.2732	-0.3728	0.0640
ENSMUSG00000073947	0.5041	-0.3777	0.0554	0.3879	-0.0839	-0.3087
ENSMUSG00000073977	-0.7206	-0.4035	-0.5652	0.0293	0.6804	0.3709
ENSMUSG00000073982	0.2873	-0.3664	0.1719	0.3510	0.5489	0.4818
ENSMUSG00000074121	0.1231	-0.0626	-0.0206	-0.1128	0.1196	0.1508
ENSMUSG00000074419	-0.0466	-0.2283	0.0142	0.0812	-0.2458	0.5295
ENSMUSG00000074639	0.6578	-0.4075	-0.0388	-0.2123	-0.2361	-0.2926
ENSMUSG00000074895	-0.3857	-0.3291	0.1434	0.7047	-0.6280	-0.2231
ENSMUSG00000074945	0.0543	-0.4176	-0.2474	0.0056	0.2173	0.0445
ENSMUSG00000074952	0.3023	-0.2915	-0.0843	-0.1538	-0.0076	0.1322
ENSMUSG00000074991	0.2172	0.1544	-0.3924	0.5718	0.4656	-0.0845
ENSMUSG00000075068	-0.4753	-0.5555	0.3517	0.0292	-0.0662	-0.0552
ENSMUSG00000075069	-0.3694	-0.3864	0.3162	-0.3102	-0.0153	-0.0899
ENSMUSG00000075074	0.4946	0.0103	0.3655	-0.4149	-0.2018	0.0541
ENSMUSG00000075100	-0.2383	0.2188	0.1184	-0.5257	0.5223	0.5666
ENSMUSG00000075113	0.6052	0.3481	0.1163	0.5066	0.2849	0.0099
ENSMUSG00000075158	0.5721	0.6420	0.3300	0.1595	0.1604	0.0885
ENSMUSG00000075159	-0.8747	-1.0599	-0.2574	-0.9268	-0.8414	-1.5787
ENSMUSG00000075190	-0.1372	-0.7952	-0.8713	-0.7766	-1.4532	-1.1188
ENSMUSG00000075200	-0.2054	0.2743	0.2008	0.2306	0.0788	-0.1285
ENSMUSG00000075203	0.1028	-0.1680	0.1823	-0.4433	0.2992	0.2967
ENSMUSG00000075214	-0.0749	-0.1163	-0.2042	0.0714	-0.0170	0.1621
ENSMUSG00000075218	0.8226	0.7114	-0.3189	0.3802	0.2070	-0.6144
ENSMUSG00000075220	-0.4732	0.1813	-0.3121	0.4375	-0.4388	0.1611
ENSMUSG00000075382	0.1707	0.2460	0.7002	0.2996	1.1795	1.1235
ENSMUSG00000075419	0.2567	-0.3973	-0.2011	0.0657	0.0434	-0.1224
ENSMUSG00000075703	0.2139	0.0594	-0.3816	-0.6690	0.7145	0.6997
ENSMUSG00000075829	-0.2107	-0.2480	-0.1043	-0.1173	0.1028	-0.3299
ENSMUSG00000075832	-0.1496	0.1117	-0.0433	0.0076	0.0760	0.0403
ENSMUSG00000076338	-0.6376	0.0767	-0.0377	-0.5372	-0.1465	-0.0257
ENSMUSG00000077265	-0.3900	0.3264	0.1920	0.0463	0.3960	-0.1896
ENSMUSG00000077277	0.1521	0.0468	-0.5229	0.1773	-0.2248	0.2662
ENSMUSG00000077347	-0.4047	0.0312	0.2748	0.5447	-0.5734	0.1175
ENSMUSG00000077454	-0.5443	-0.3967	0.2495	0.0132	0.2377	0.0545
ENSMUSG00000078348	-0.3293	0.0300	-0.2499	0.0739	0.6208	-0.2165
ENSMUSG00000078765	-0.2088	-0.1736	-0.5562	-0.6751	0.3490	0.2322
ENSMUSG00000078798	0.0405	-0.3694	0.0797	0.0783	-0.2544	-0.1687
ENSMUSG00000078799	0.0214	-0.4281	0.9002	-0.4380	0.5483	0.0131
ENSMUSG00000078920	-0.3636	0.3766	0.1949	0.0354	-0.1942	0.0775
ENSMUSG00000078941	-0.1458	0.0187	-0.2426	0.3225	0.3160	0.1824
ENSMUSG00000078945	-0.1808	-0.0451	-0.2944	0.5404	0.0490	0.5473
ENSMUSG00000079109	-0.0508	-0.3634	-0.5179	0.3988	-0.0176	-0.4960
ENSMUSG00000079120	-0.3091	-0.3889	-0.0399	0.2145	0.1340	0.2402
ENSMUSG00000079197	-0.3422	0.3006	-0.3364	-0.0701	-0.1347	-0.0535
ENSMUSG00000079262	-0.2425	-0.1300	0.2038	-0.0485	0.7442	0.6604
ENSMUSG00000079355	0.4580	0.1773	-0.1316	-0.6308	0.3442	0.1324
ENSMUSG00000079434	-0.4198	-1.0760	-1.3743	-1.2867	-1.4844	-1.4437
ENSMUSG00000079442	0.6606	-0.0901	0.2354	-0.2625	0.3484	0.0967
ENSMUSG00000079525	0.6094	0.2345	0.3460	0.3278	0.5440	0.1045
ENSMUSG00000079614	-0.0000	0.6653	-0.3446	-0.0548	-0.3122	0.6033
ENSMUSG00000079707	-0.1672	0.0476	-0.0049	-0.2211	0.3771	-0.2542
ENSMUSG00000080968	0.0620	-0.1995	0.1308	-0.2106	0.5688	0.6685
ENSMUSG00000081306	-0.4642	-0.3229	-0.1257	-0.2836	-0.0753	0.0786
ENSMUSG00000082211	0.3929	0.1881	-0.1622	0.3350	-0.7573	-0.0550
ENSMUSG00000082260	-0.1877	0.0274	0.1617	-0.0216	-0.5070	-0.4797
ENSMUSG00000084453	-0.0213	-0.5481	0.0679	0.3466	-0.3740	0.3002
ENSMUSG00000084527	0.4044	-0.4025	0.4442	0.3720	0.1667	-0.2605
ENSMUSG00000084593	-0.4904	0.3810	-0.1889	0.7596	-0.0340	-0.1803
ENSMUSG00000084629	-0.1052	0.3232	0.4947	-0.3384	0.2206	0.8822
ENSMUSG00000084646	-0.0468	-0.0666	0.5916	-0.2314	-0.5525	0.3323
ENSMUSG00000084678	0.1972	-0.4247	0.3464	0.3052	-0.7739	-0.1469
ENSMUSG00000084753	-0.1446	0.1611	-0.2596	-0.4175	0.4270	0.4684
ENSMUSG00000084842	-0.4843	-0.3625	-0.3395	-0.5615	0.1072	0.3556
ENSMUSG00000087752	0.1605	0.3355	0.2898	-0.1261	-0.9998	-0.1374
ENSMUSG00000087841	-0.7391	0.0099	-0.7810	-0.6782	-0.7564	0.1417
ENSMUSG00000087987	-0.0010	-0.1949	-0.2436	-0.4499	-0.3954	0.0518
ENSMUSG00000088088	0.0279	-0.1138	1.0466	0.0598	-0.0412	-0.1813
ENSMUSG00000088218	-0.9865	-0.7938	-0.9686	-0.5904	-1.3265	-1.3912
ENSMUSG00000088337	1.2332	0.1310	0.9968	1.2097	1.3031	0.6345
ENSMUSG00000088441	-0.1834	-0.0046	0.1722	-0.4999	0.0132	0.1198
ENSMUSG00000088471	-0.6638	-0.2807	-0.3685	-0.0456	-0.3578	0.3587
ENSMUSG00000088622	-0.0039	0.1476	0.6710	-0.1184	-0.1161	-0.4973
ENSMUSG00000088721	0.1219	-0.3950	-0.1186	0.3180	0.4726	0.2365
ENSMUSG00000088811	0.0425	-0.2524	-0.1743	0.6014	-0.0936	-0.6438
ENSMUSG00000088928	0.1222	0.1588	-0.4042	-0.5372	-0.0706	0.2067
ENSMUSG00000089051	-0.3011	0.0194	-0.4202	-0.1343	-0.5724	-0.0100
ENSMUSG00000089074	-0.2518	-0.6972	-0.4005	0.3046	-0.2384	0.0578
ENSMUSG00000089081	-0.1493	0.0256	0.3735	-0.4197	0.1235	-0.4054
ENSMUSG00000089399	0.7977	0.1659	1.4540	0.6637	1.3744	1.4844
ENSMUSG00000089612	-0.0112	-0.1745	0.2710	0.1720	0.1397	-0.2036
ENSMUSG00000089789	0.1058	0.6992	0.2821	-0.5779	-0.1042	0.4812
ENSMUSG00000090165	0.3108	-0.3962	0.2382	-0.6195	-0.2803	0.4117
ENSMUSG00000090219	0.1218	-0.0644	-0.1890	0.0753	-0.1958	0.0991
ENSMUSG00000090474	0.1019	-0.0312	0.0155	0.4651	0.5551	0.6383
ENSMUSG00000090553	0.0600	0.0090	-0.4560	-0.0514	0.4154	-0.5314
ENSMUSG00000090629	-0.5527	-0.0030	0.3064	-0.5266	-0.2181	0.0322
ENSMUSG00000090738	0.2375	-0.1171	-0.6885	0.2328	0.3170	-0.1372
ENSMUSG00000090951	-0.1955	-0.3987	-0.7259	0.1226	-0.0613	0.3325
ENSMUSG00000091215	-0.4136	-0.2331	0.1598	0.2121	-0.0036	-0.5528
ENSMUSG00000091415	-0.6799	-0.2160	0.0687	-0.1521	-0.0512	-0.0286
ENSMUSG00000091813	0.0232	-0.3551	-0.1620	-0.0597	-0.0990	0.3644
ENSMUSG00000092008	0.4879	-0.1973	-0.2006	-0.3669	-0.1276	-0.6853
ENSMUSG00000092305	0.4468	0.0133	-0.0862	-0.0140	0.8961	0.6648
ENSMUSG00000092413	-0.1404	0.6523	0.5054	0.1061	0.0602	0.1546
ENSMUSG00000093258	0.4340	0.0226	-0.1483	0.0304	0.0010	0.4190
ENSMUSG00000093803	0.2263	0.6680	0.5867	0.9433	1.1228	1.1730
ENSMUSG00000094065	-0.2513	0.3164	-0.1929	0.4657	0.1386	-0.6444
ENSMUSG00000094254	0.5747	0.1885	0.0073	0.6555	0.2952	-0.1606
ENSMUSG00000094306	0.5745	0.8229	0.4606	0.1072	-0.0106	0.4843
ENSMUSG00000094422	-0.1009	-0.0548	-0.1348	0.2704	0.1040	-0.2207
ENSMUSG00000094461	0.2468	1.0993	0.1744	-0.1550	-0.6534	0.1322
ENSMUSG00000094520	0.0212	0.0062	-0.3120	0.2164	-0.0911	0.2536
ENSMUSG00000094662	0.2556	0.4993	-0.2799	0.4308	0.0501	-0.3436
ENSMUSG00000094692	-0.4458	0.1204	0.4145	0.4950	0.0905	0.2075
ENSMUSG00000094778	-0.1475	0.0181	-0.9857	0.0102	0.0282	0.0856
ENSMUSG00000094806	0.2874	0.2489	-0.7387	-0.0785	-0.3588	0.1230
ENSMUSG00000094808	0.1176	0.0256	-0.0247	0.3297	0.5476	0.2347
ENSMUSG00000094818	-0.0986	0.0501	0.3243	0.4856	0.1494	0.0273
ENSMUSG00000094819	-0.3267	0.3236	0.6127	0.1848	0.0712	0.1894
ENSMUSG00000094970	0.1151	0.1495	0.1787	-0.2737	0.5206	-0.1002
ENSMUSG00000094973	-0.6702	0.1767	-0.4633	0.3215	-0.2637	0.2918
ENSMUSG00000095189	-0.0236	0.1638	-0.4992	-0.1308	-0.2568	0.2569
ENSMUSG00000095388	0.1454	0.3498	0.0503	0.0957	-0.2182	-0.0957
ENSMUSG00000095498	-0.0375	0.2245	0.0950	0.2379	-0.2594	0.1798
ENSMUSG00000095576	0.3129	-0.2510	-0.1539	0.2895	0.1359	-0.1091
ENSMUSG00000095896	0.0382	0.0790	0.1466	-0.4192	0.0129	-0.2837
ENSMUSG00000095901	0.3532	0.2769	0.0708	-0.4165	0.6462	-0.2718
ENSMUSG00000096145	0.0589	0.7161	0.4444	0.6444	-0.2583	-0.1917
ENSMUSG00000096169	0.1435	0.2665	-0.4466	0.5381	0.3147	-0.6258
ENSMUSG00000096209	-0.0600	-0.1356	-0.1237	-0.1571	-0.1015	0.4284
ENSMUSG00000096273	-0.1557	-0.0524	0.5090	-0.2815	-0.4619	0.2097
ENSMUSG00000096442	0.1960	-0.3081	-0.2245	-0.2723	0.2490	0.3751
ENSMUSG00000096485	-0.0344	-0.7275	0.3143	0.6490	0.1127	0.7492
ENSMUSG00000096555	0.0208	-0.1215	0.2973	0.4614	-0.0882	0.5060
ENSMUSG00000096584	0.6104	-0.3204	0.0525	-0.1168	-0.3959	0.0881
ENSMUSG00000096695	-0.5077	0.0518	0.7549	0.3569	0.0921	-0.1017
ENSMUSG00000096763	0.0398	0.3878	0.4100	0.1908	0.2601	0.4250
ENSMUSG00000096770	0.1184	-0.4116	0.4164	0.0947	-0.0934	0.2798
ENSMUSG00000096822	0.1290	-0.1404	0.1445	0.2280	0.1240	-0.3335
ENSMUSG00000099443	0.0016	-0.0201	0.0769	-0.1249	0.2854	0.4363
ENSMUSG00000099583	-0.3554	0.2677	0.4538	0.5179	0.3816	-0.2019
ENSMUSG00000100210	0.0210	-0.0279	-0.1537	0.0206	-0.1162	-0.1127
ENSMUSG00000100689	-0.1863	-0.0915	0.0769	-0.1560	0.0777	0.2107
ENSMUSG00000102091	-0.3938	0.1021	0.0055	-0.3183	0.0615	-0.2763
ENSMUSG00000104794	0.0189	-0.7029	0.1504	0.1705	0.1226	-0.0691
ENSMUSG00000106350	-0.6727	-1.1069	-1.0977	-0.5986	-0.9185	-1.9581
ENSMUSG00000107283	-0.2263	-0.4017	-0.3969	0.2374	-0.0949	0.4399
ENSMUSG00000107906	0.3933	0.1068	0.0932	0.0719	0.2611	0.8077
ENSMUSG00000108114	-0.0481	-0.4411	0.1512	-0.4046	0.3173	-0.3210
ENSMUSG00000108265	0.3825	-0.4561	-0.4502	-0.3982	-0.2035	-0.1862
ENSMUSG00000108908	0.5030	0.4313	0.2903	-0.5875	-0.6497	0.5208
ENSMUSG00000109449	-0.2514	-0.0545	0.0507	0.5743	0.4419	-0.5363
ENSMUSG00000109487	0.3898	0.7378	0.0697	0.1406	-0.1666	-0.5286
ENSMUSG00000109511	0.0444	0.5366	-0.2772	-0.0062	0.6257	0.2552
ENSMUSG00000110621	0.0107	-0.0714	-0.0288	0.7485	-0.0554	-0.0495
ENSMUSG00000111174	0.2214	0.5034	-0.2416	0.2027	0.3998	0.0023
ENSMUSG00000111306	0.2304	0.0540	-0.0448	-0.5169	-0.2574	-0.4633
ENSMUSG00000111772	-0.5981	0.2775	-0.1691	0.1052	-0.1531	0.1651
ENSMUSG00000111863	-0.1110	-0.0559	-0.1862	0.1276	0.2299	-0.2789
ENSMUSG00000112148	0.2162	-0.0701	-0.0793	-0.0355	0.4177	0.1907
ENSMUSG00000114279	0.3851	-0.2363	-0.0581	0.1751	-0.1413	-0.3391
ENSMUSG00000116158	0.2484	-0.0450	0.2298	0.4164	0.0578	-0.1480
ENSMUSG00000118406	-0.1400	0.1220	-0.4044	-0.3785	-0.2177	0.3228
ENSMUSG00000118665	0.3606	0.4393	-0.7620	-0.0691	-0.1859	0.2572
ENSMUSG00000118687	0.0304	0.0318	-0.2414	0.6879	1.0819	-0.1475
ENSMUSG00000118734	-0.4003	-0.0872	-0.0572	0.4493	-0.2367	-0.3921
ENSMUSG00000118757	-1.0246	-1.1002	-1.5317	-0.8411	-1.7753	-0.4751
ENSMUSG00000118769	-0.8766	-0.1160	-0.0363	-0.1313	-0.5734	0.2806
ENSMUSG00000118867	0.5743	0.5359	-0.6182	-0.1443	0.2181	0.3350
ENSMUSG00000118920	0.2276	0.0527	0.0011	-0.1458	-0.1429	-0.6826
ENSMUSG00000119012	-0.0263	0.2400	-0.0991	0.2869	0.1477	0.0629
ENSMUSG00000119015	0.1749	0.3829	-0.5015	-0.3354	0.1420	-0.0833
ENSMUSG00000119025	-0.0193	-0.2041	0.1295	0.0459	0.0416	0.3859
ENSMUSG00000119035	0.4955	-0.2310	0.4332	-0.1061	0.7328	0.2032
ENSMUSG00000119049	0.3148	-0.7053	-0.0237	-0.0390	-0.0011	-0.1540
ENSMUSG00000119069	-0.1071	-0.1774	0.1409	-0.0318	0.6424	0.5058
ENSMUSG00000119171	1.0493	-0.3698	-0.5274	-0.5692	0.0833	-0.4099
ENSMUSG00000119214	0.2157	-0.1375	0.2026	0.4504	0.1912	0.2684
ENSMUSG00000119241	0.0329	-0.0699	-0.0545	0.0496	-0.1954	-0.2292
ENSMUSG00000119321	0.0945	-0.4638	-0.0571	0.3142	0.8337	-0.2005
ENSMUSG00000119409	-0.0149	0.0788	-0.0594	-0.1865	-0.0142	-0.0369
ENSMUSG00000119414	-0.3688	0.4742	0.3668	0.4495	-0.2540	-0.2761
ENSMUSG00000119452	0.2361	0.4369	-0.0226	-0.5789	-0.0518	-0.0388
ENSMUSG00000119481	0.4543	-0.5721	-0.2246	-0.0593	0.0451	0.1390
ENSMUSG00000119598	0.2612	0.3391	0.4552	-0.1385	-0.5377	-0.5122
ENSMUSG00000119629	-0.0723	-0.2535	0.0919	0.5067	-0.2976	-0.1349
ENSMUSG00000119631	-0.2525	0.0967	0.3836	-0.5841	-0.1127	0.1047
ENSMUSG00000119656	0.1277	-0.1498	-0.1000	0.0728	0.4879	-0.1291
ENSMUSG00000119678	-0.2774	-0.1794	-0.5699	0.2970	0.0480	0.0195
ENSMUSG00000119680	0.0696	-0.1637	-0.2142	0.2796	0.0466	0.4118
ENSMUSG00000119755	0.2162	0.8222	0.0293	0.4817	-1.1154	-0.1563
ENSMUSG00000119756	-0.4244	-0.0105	0.0871	-0.0845	-0.2090	-0.3181
ENSMUSG00000119761	0.5683	-0.1537	0.7103	-0.1632	0.0687	-0.1625
ENSMUSG00000119782	0.8380	-0.1428	0.1359	-0.1414	-0.6046	0.0643
ENSMUSG00000119801	0.3166	-0.9149	-0.1729	-0.0319	-0.2050	-0.1475
ENSMUSG00000119808	-0.0304	0.4924	-0.3383	0.0342	-0.3497	-0.3128
ENSMUSG00000119825	0.2276	0.2474	-0.3327	0.0619	-0.3526	-0.1983
ENSMUSG00000119835	0.0259	-0.5697	0.3025	0.1837	0.3100	-0.2497
ENSMUSG00000119859	0.0367	-0.2283	-0.3547	0.1449	0.2271	-0.0828
ENSMUSG00000119861	0.1922	0.1065	-0.1962	-0.3634	-0.1559	-0.7865
ENSMUSG00000119867	0.5822	0.2581	0.5349	0.3714	0.6200	-0.0909
ENSMUSG00000119869	0.3449	-0.3105	-0.4644	0.2663	0.3618	-0.3296
ENSMUSG00000141775	-0.2984	0.3261	-0.8375	0.0903	0.1944	-0.2613
ENSMUSG00001118664	0.1394	0.0348	-0.2698	0.0449	-0.1057	-0.5024
