#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000090877	0.0462	-0.3249	-0.8583	-0.4175	0.0366	-0.2787
ENSMUSG00000090894	0.0664	-0.0586	0.3095	-0.2164	0.1704	0.2868
ENSMUSG00000090919	0.2589	0.2372	-0.8954	0.3030	-0.0771	0.3609
ENSMUSG00000090951	-0.0379	-0.4481	-0.5635	-0.3820	0.1537	-0.0391
ENSMUSG00000090958	0.2586	0.1462	0.2205	-0.5654	0.0816	-0.0293
ENSMUSG00000091086	0.5646	0.1967	0.1747	0.1833	0.2109	-0.1820
ENSMUSG00000091091	0.2723	-0.0771	0.0514	0.1873	0.5690	0.3348
ENSMUSG00000091174	0.0191	-0.2964	-0.1474	-0.1129	-0.0816	-0.1100
ENSMUSG00000091215	0.1618	-0.4841	0.3044	0.4528	0.1731	-0.3335
ENSMUSG00000091285	0.5411	0.5221	-0.3939	-0.2725	0.0323	0.5118
ENSMUSG00000091318	0.0178	-0.6578	-0.2199	0.3047	-0.1833	0.3016
ENSMUSG00000091345	-0.1771	-0.1285	-0.1644	-0.7456	-0.3127	0.0434
ENSMUSG00000091387	0.0917	0.1095	-0.6751	0.2457	-0.0613	-0.0056
ENSMUSG00000091405	0.1556	0.3280	-0.1108	0.3113	0.3835	-0.3451
ENSMUSG00000091415	-0.2716	-0.0576	0.3893	-0.1468	0.1512	-0.0942
ENSMUSG00000091512	-0.1562	-0.2593	-0.1122	0.6488	-0.2122	0.5961
ENSMUSG00000091530	-0.9862	-1.3065	-1.6141	-2.2491	-1.8735	-2.2524
ENSMUSG00000091531	0.3460	-0.1253	0.2661	-0.1789	-0.1005	0.3143
ENSMUSG00000091601	0.1690	0.0281	-0.3307	-0.3572	0.0787	-0.3818
ENSMUSG00000091625	-0.5714	-0.6833	-0.6739	-0.3170	-0.0050	0.9312
ENSMUSG00000091705	-0.8908	0.1318	0.1146	-0.0562	-0.1503	-0.6411
ENSMUSG00000091736	-0.3533	-0.3664	-0.1175	-0.2207	-0.4803	0.1515
ENSMUSG00000091779	0.2049	-0.6470	0.2017	0.1974	-0.6218	0.0994
ENSMUSG00000091780	0.5715	0.3210	0.2983	0.3083	-0.2687	0.0282
ENSMUSG00000091803	-0.2062	0.0202	0.4474	0.3713	0.4125	0.7245
ENSMUSG00000091813	0.2971	0.0845	0.2132	0.1968	-0.0388	-0.1847
ENSMUSG00000091867	0.4195	0.3770	-0.1091	0.1884	-0.1566	0.6576
ENSMUSG00000091873	0.2012	0.3905	0.1492	-0.3185	0.1667	0.5740
ENSMUSG00000091896	0.0711	-0.0332	-0.0824	-0.2182	-0.2586	-0.2533
ENSMUSG00000091898	0.3192	0.1226	-0.3589	-0.1977	0.1876	-0.1496
ENSMUSG00000091950	-0.1383	0.2152	-0.0288	0.3552	-0.0504	0.1567
ENSMUSG00000091971	-0.4101	0.0291	0.0336	-0.0612	-0.0768	0.4999
ENSMUSG00000091983	0.0585	0.6013	-0.4820	0.2855	0.0374	0.2019
ENSMUSG00000092008	-0.0646	0.0878	0.1676	-0.2969	0.0164	0.0856
ENSMUSG00000092009	0.3241	-0.1777	-0.0301	0.0908	0.0233	-0.2985
ENSMUSG00000092074	-0.0281	0.3007	-0.6326	0.1118	-0.0981	0.3864
ENSMUSG00000092077	-0.4148	-0.3095	0.1365	-0.0990	-0.4717	-0.1382
ENSMUSG00000092118	-0.3912	0.1067	0.0286	0.0268	0.1835	-0.3242
ENSMUSG00000092243	0.8554	0.7269	-0.4329	-0.0315	0.2679	-0.1037
ENSMUSG00000092292	-0.0550	-0.0504	-0.3991	0.0688	-0.1721	-0.3805
ENSMUSG00000092305	-0.1415	0.0119	0.2826	0.3998	-0.2314	0.1041
ENSMUSG00000092413	-0.2469	-0.1100	0.7753	-0.4922	-0.1843	-0.0450
ENSMUSG00000092517	-0.1765	-0.4904	-0.3519	-0.1352	-0.3193	-0.0471
ENSMUSG00000092572	-0.0265	0.5492	0.1628	-0.3984	0.5005	-0.1343
ENSMUSG00000092743	0.0933	0.2945	0.4134	-0.1284	0.0049	0.8991
ENSMUSG00000092770	-0.0244	-0.0579	0.2564	0.6228	-0.0394	0.5929
ENSMUSG00000092807	0.1456	0.1199	0.0164	-0.3413	-0.1099	-0.0466
ENSMUSG00000092995	0.4111	-0.5516	0.3006	-1.0699	0.1052	-0.1510
ENSMUSG00000093007	-0.1864	-0.2799	-0.5310	0.5702	-0.2848	-0.1179
ENSMUSG00000093011	-0.1922	0.0963	0.7640	-0.4746	0.2335	-0.0893
ENSMUSG00000093073	0.3017	-0.5794	-0.4614	0.2997	-0.0556	0.0196
ENSMUSG00000093117	0.4219	0.2813	-0.0426	-0.1342	0.2673	-0.2581
ENSMUSG00000093137	-0.3376	-0.4014	0.5865	-0.5479	-0.4162	-0.0075
ENSMUSG00000093147	0.3690	-0.4109	-0.2178	0.4287	0.0898	0.0079
ENSMUSG00000093238	-0.1849	-0.8212	0.0030	0.3070	-0.8544	0.6321
ENSMUSG00000093258	-0.2294	-0.0075	-0.6737	-0.2288	0.4122	0.0411
ENSMUSG00000093325	-0.1353	0.2577	-0.3035	-0.4613	-0.5370	-0.5314
ENSMUSG00000093354	0.1055	0.3949	-0.3401	-0.0695	0.3992	-0.0546
ENSMUSG00000093660	-0.0588	0.0352	-0.1536	-0.2565	-0.2084	0.0682
ENSMUSG00000093674	0.0603	-0.2694	0.6401	0.1218	0.2574	0.0085
ENSMUSG00000093769	-0.2370	0.4442	0.2852	0.1033	0.4505	0.2756
ENSMUSG00000093803	0.8596	0.9331	1.7081	2.4590	2.5722	3.0333
ENSMUSG00000093804	-0.1408	-0.3565	0.0656	-0.1811	-0.4881	0.0648
ENSMUSG00000093806	-0.2273	0.1248	-0.0823	0.3744	0.0995	-0.0243
ENSMUSG00000093825	-0.2330	0.1740	0.5912	-0.5009	0.0853	-0.1118
ENSMUSG00000093839	0.3200	-0.1072	0.1178	-0.3160	0.1024	0.3683
ENSMUSG00000093866	-0.3777	-0.4042	-0.2109	-0.0989	0.2897	-0.3830
ENSMUSG00000093877	0.2545	-0.3585	0.0423	-0.0371	0.3945	0.3681
ENSMUSG00000093884	-0.1904	-0.1092	-0.1362	0.1269	-0.3880	-0.1315
ENSMUSG00000093901	-0.0344	-0.3332	0.2955	-0.0367	0.1137	0.5839
ENSMUSG00000093904	-0.3572	0.5637	0.2349	-0.4261	-0.1275	0.0512
ENSMUSG00000093920	-0.0364	-0.1848	-0.3007	0.9247	0.0853	-0.0116
ENSMUSG00000093930	-0.2883	0.3760	0.2333	-0.8346	-0.4579	0.3236
ENSMUSG00000093931	-0.1067	-0.5500	-0.4002	-0.3437	0.0235	0.1384
ENSMUSG00000093934	0.1715	0.3610	-0.3218	-0.0020	0.1690	0.1073
ENSMUSG00000093942	-0.3455	0.5690	0.9474	-0.0059	-0.0539	0.3258
ENSMUSG00000093980	0.5146	0.8004	0.3771	0.3693	0.7812	0.9739
ENSMUSG00000093990	-0.2556	0.1828	-0.2217	-0.3924	-0.4230	0.1023
ENSMUSG00000094018	0.3631	0.0123	0.3447	-0.2175	-0.4573	-0.0525
ENSMUSG00000094063	-0.7506	0.3822	-0.4496	0.4714	-0.3935	0.2885
ENSMUSG00000094065	-0.0991	0.2320	0.1584	-0.1072	0.6355	0.1577
ENSMUSG00000094080	-0.4066	-0.6930	0.3037	0.0862	-0.2288	0.0333
ENSMUSG00000094119	-0.1905	0.0599	0.2529	-0.3718	-0.0286	-0.1313
ENSMUSG00000094133	0.0509	0.4732	-0.5526	-0.8875	-0.3602	0.3609
ENSMUSG00000094140	-0.7028	0.5172	0.2922	0.2339	0.0869	-0.8995
ENSMUSG00000094156	-0.1604	-0.0779	0.4531	0.4360	0.1864	-0.0411
ENSMUSG00000094163	-0.2298	-0.3920	-0.0201	-0.7343	-0.3380	-0.1685
ENSMUSG00000094182	0.2486	0.7465	0.0758	0.0522	0.0492	-0.0393
ENSMUSG00000094185	-0.2406	0.2256	0.2535	-0.3830	0.3616	-0.3309
ENSMUSG00000094192	-0.2219	0.1226	-0.0956	-0.1489	-0.1201	-0.2381
ENSMUSG00000094197	-0.1348	0.5208	0.2899	0.0302	-0.2108	-0.4412
ENSMUSG00000094200	-0.1105	0.6517	-0.0637	0.2091	0.1927	-0.2863
ENSMUSG00000094238	-0.2724	-0.0036	-0.0494	0.3288	-0.3775	0.0718
ENSMUSG00000094248	0.4252	-0.6675	0.1019	0.5997	-0.2196	-0.1359
ENSMUSG00000094254	-0.3040	-0.2887	0.4361	0.4811	-0.4592	0.3723
ENSMUSG00000094266	0.2322	0.1562	-0.3630	-0.7163	0.0780	-0.7469
ENSMUSG00000094269	0.7465	0.9436	-0.1431	-0.2197	-0.1457	-0.0366
ENSMUSG00000094285	0.0898	-0.1721	0.1742	0.3247	-0.1574	0.0524
ENSMUSG00000094295	-0.2137	0.6094	0.1429	-0.0535	0.7526	0.6649
ENSMUSG00000094306	0.0309	0.8255	-0.1154	0.2189	0.2561	0.0477
ENSMUSG00000094318	0.0341	0.0660	-0.2804	-0.3026	-0.0464	0.0026
ENSMUSG00000094338	-0.1676	-0.3064	0.0283	-0.0171	0.4745	-0.2879
ENSMUSG00000094347	0.4140	-0.2568	-0.3252	-0.0180	-1.3860	-0.4183
ENSMUSG00000094353	0.0408	-0.1925	-0.0529	0.2445	0.1493	0.1169
ENSMUSG00000094362	-0.0670	-0.1332	0.2138	-0.0619	0.2108	0.5571
ENSMUSG00000094380	0.3591	-0.0527	-0.4742	-0.1306	0.2390	-0.4625
ENSMUSG00000094422	-0.0227	0.4433	0.8411	-0.3948	0.0522	0.2892
ENSMUSG00000094426	-0.0405	-0.3404	0.1290	0.6466	0.2375	0.4409
ENSMUSG00000094449	-0.1680	0.3146	0.4946	0.1429	-0.1039	0.9758
ENSMUSG00000094461	-0.1369	0.2774	0.0812	0.5855	0.2531	0.1458
ENSMUSG00000094464	0.3323	0.2179	0.2757	0.2635	-0.1748	0.4373
ENSMUSG00000094488	0.4536	-0.1222	0.0219	0.0404	0.3470	-0.4996
ENSMUSG00000094493	0.2349	-0.4769	0.3857	0.9931	0.2311	0.5222
ENSMUSG00000094496	0.1727	0.4869	0.0303	0.3173	-0.2715	0.3644
ENSMUSG00000094520	0.8158	0.5827	-0.3365	-0.1256	0.3556	0.2925
ENSMUSG00000094531	0.1602	0.4650	-0.4201	0.0167	-0.2030	0.1637
ENSMUSG00000094535	-0.0078	0.2014	-0.4715	-0.1601	0.0972	-0.6086
ENSMUSG00000094539	-0.5488	-0.1793	0.1877	-0.1935	-0.4169	0.2679
ENSMUSG00000094559	-0.3985	-0.7904	0.3226	0.0247	-0.6028	0.0427
ENSMUSG00000094588	-0.0697	-0.1926	-0.4504	0.5284	0.1876	0.5709
ENSMUSG00000094612	0.0052	-0.1560	0.1494	-0.6164	0.2024	-0.4793
ENSMUSG00000094632	-0.9114	0.1544	-0.0552	0.2792	-0.2898	0.2229
ENSMUSG00000094662	0.2875	0.3960	-0.4724	-0.1174	0.1864	-0.3144
ENSMUSG00000094669	-0.1745	0.1440	-0.0306	0.1865	0.0131	0.4536
ENSMUSG00000094673	-0.4425	-0.5293	-0.0437	0.1524	-0.0782	0.7691
ENSMUSG00000094678	-0.3155	0.0675	0.0977	0.3176	0.2843	-0.1894
ENSMUSG00000094686	-0.1882	-0.4054	-0.2395	-0.6164	0.3172	0.2633
ENSMUSG00000094687	-0.4542	0.3094	0.9590	0.1286	-0.3724	-0.0380
ENSMUSG00000094692	0.7256	-0.0921	0.0962	-0.2094	0.1354	-0.0170
ENSMUSG00000094695	-0.1565	0.1813	0.0757	-0.1221	-0.0441	0.4672
ENSMUSG00000094701	-0.1994	-0.3581	0.1392	-0.0224	-0.3352	0.1598
ENSMUSG00000094721	-0.1524	-0.0204	0.0197	-0.0223	-0.5767	-0.3309
ENSMUSG00000094734	1.1910	-0.1397	-0.0505	0.6039	0.0245	0.3329
ENSMUSG00000094745	0.3144	-0.4399	0.1483	0.2147	-0.2344	-0.4394
ENSMUSG00000094747	-0.3169	0.2269	0.1923	-0.7584	-0.2004	-0.4319
ENSMUSG00000094755	0.1689	-0.0844	-0.1666	-0.6092	-0.8581	0.1914
ENSMUSG00000094764	0.5318	0.0777	-0.4596	-0.1544	-0.1641	-0.1590
ENSMUSG00000094777	-0.1048	-0.0136	-0.0862	-0.1735	0.0381	-0.2760
ENSMUSG00000094778	0.5178	-0.8194	0.0355	-0.0564	-0.1171	-0.1739
ENSMUSG00000094805	-0.1522	0.0675	-0.2987	0.2828	0.5821	-0.2216
ENSMUSG00000094806	0.5626	-0.0997	0.0561	0.5066	0.5647	0.0149
ENSMUSG00000094808	-0.2353	-0.1052	0.1180	0.2368	-0.3480	-0.2303
ENSMUSG00000094810	-0.7117	-0.1365	-0.4605	-0.1239	-0.0330	0.4510
ENSMUSG00000094818	-0.0957	0.2074	0.1515	0.0279	0.1924	-0.0803
ENSMUSG00000094819	-0.2959	0.2861	-0.3157	0.3286	0.6467	0.8771
ENSMUSG00000094822	0.0013	-0.4730	1.0486	0.0487	0.2541	0.4666
ENSMUSG00000094846	0.9168	0.7172	0.9117	0.9101	1.3284	1.8314
ENSMUSG00000094858	0.4827	-0.6566	0.4772	-0.4496	0.1728	-0.2791
ENSMUSG00000094878	-0.3655	0.0956	-0.1050	0.1671	0.0600	-0.3169
ENSMUSG00000094881	-0.7016	0.9040	0.3712	-0.3573	0.2473	0.0874
ENSMUSG00000094891	0.4150	-0.1365	-0.1954	0.1367	-0.2041	0.5137
ENSMUSG00000094904	0.4481	-0.0144	-0.0480	0.1468	-0.0864	-0.5625
ENSMUSG00000094970	0.0985	-0.2249	-0.6068	0.3179	0.0331	-0.5555
ENSMUSG00000094973	0.2514	0.1118	-0.4182	-0.4600	0.2140	-0.0598
ENSMUSG00000094986	0.3528	0.5132	0.1735	0.7488	0.2206	-0.0870
ENSMUSG00000094995	0.0548	0.0933	-0.1723	0.1527	-0.1358	-0.1912
ENSMUSG00000095002	0.7586	1.3326	0.9060	0.9208	1.2713	1.6470
ENSMUSG00000095003	0.1137	-0.1905	0.7247	0.5467	-0.1085	0.3671
ENSMUSG00000095017	0.2347	0.4221	0.0294	-0.4171	-0.1073	0.0802
ENSMUSG00000095028	0.1716	-0.1523	-0.3326	0.1618	0.4242	0.2622
ENSMUSG00000095030	-0.1852	-0.4355	-0.4496	-0.0593	0.4310	-0.3682
ENSMUSG00000095066	-0.1651	0.2394	0.4491	0.1433	0.7705	0.2778
ENSMUSG00000095075	-0.2085	-0.2718	0.1342	0.1613	0.4907	0.1273
ENSMUSG00000095095	-0.0548	-0.0290	-0.0295	0.2769	-0.2271	-0.1196
ENSMUSG00000095105	0.0716	-0.0162	0.0478	-0.1223	-0.0592	-0.6834
ENSMUSG00000095138	-0.1945	-0.1412	-0.0859	-0.3771	-0.0208	-0.1174
ENSMUSG00000095143	0.1100	-0.4017	0.4924	0.0233	-0.6621	0.2364
ENSMUSG00000095156	-0.2763	0.0825	-0.0602	0.1384	-0.0994	-0.1780
ENSMUSG00000095171	0.2711	0.2040	0.0773	-0.3840	0.0269	-0.2356
ENSMUSG00000095187	-0.2032	0.4937	-0.0746	-0.0188	-0.1575	0.2910
ENSMUSG00000095189	-0.3881	0.0772	-0.2708	-0.4273	0.1000	-0.1419
ENSMUSG00000095194	-0.0622	0.0433	-0.1682	0.7472	0.7235	-0.1509
ENSMUSG00000095212	-0.7027	0.4404	0.5518	0.6164	-0.3670	0.3802
ENSMUSG00000095217	-0.0421	-0.4512	0.3725	0.0492	0.1204	-0.3294
ENSMUSG00000095218	0.1279	0.1250	0.6437	-0.0169	0.2239	0.2811
ENSMUSG00000095234	-0.4732	-0.2881	0.4748	-0.0529	0.2632	-0.1852
ENSMUSG00000095236	0.4742	0.0541	0.0648	-0.1582	-0.0228	-0.0940
ENSMUSG00000095239	0.2940	-0.2697	0.3247	-0.1196	0.0585	-0.5246
ENSMUSG00000095248	-0.6554	-0.1133	-0.0875	-0.3191	0.1799	-0.3059
ENSMUSG00000095251	0.3639	-0.1198	-0.1185	-0.7662	0.5102	-0.7387
ENSMUSG00000095270	0.0281	0.1411	-0.0708	0.4551	-0.2608	-1.1551
ENSMUSG00000095286	0.3442	0.0389	-0.0069	-0.2645	0.0431	0.2274
ENSMUSG00000095301	0.0011	-0.2012	-0.0582	0.3971	0.1277	-0.1007
ENSMUSG00000095312	0.3916	0.1583	0.1905	-0.3814	-0.2628	0.7476
ENSMUSG00000095322	0.0372	0.3739	-0.2168	-0.5345	0.1571	-0.7303
ENSMUSG00000095377	0.0242	-0.0881	0.1427	-0.4524	0.2809	0.1939
ENSMUSG00000095388	0.8119	-0.4966	-0.0583	0.0764	-0.0297	-0.4432
ENSMUSG00000095390	-0.5334	-0.3017	0.3340	0.1428	0.4337	-0.4605
ENSMUSG00000095401	0.0608	-0.3150	-0.7456	-0.4084	0.3713	0.1113
ENSMUSG00000095413	-0.0723	-0.3886	-0.5877	0.2508	-0.2390	0.2840
ENSMUSG00000095445	0.2066	-0.1806	0.2328	-0.2549	0.0898	-0.0074
ENSMUSG00000095448	0.1488	0.2980	0.6453	0.0499	-0.3371	0.4601
ENSMUSG00000095463	0.0543	0.1489	0.2001	0.5574	-0.2723	0.0721
ENSMUSG00000095483	-0.1932	-0.2537	-0.0802	0.0872	-0.4413	-0.2222
ENSMUSG00000095484	-0.0507	-0.5115	0.5626	-0.1730	-0.1649	0.3002
ENSMUSG00000095498	-0.1438	-0.2845	0.4145	0.1762	0.2493	0.2022
ENSMUSG00000095499	-0.0377	-0.1221	-0.0078	-0.1758	-0.0770	0.0964
ENSMUSG00000095524	-0.4891	0.3832	-0.4867	0.1093	-0.0200	-0.1883
ENSMUSG00000095525	-0.1940	-0.0947	-0.2953	-0.2845	0.2038	0.3046
ENSMUSG00000095527	-0.2087	0.0494	-0.0698	0.0465	-0.5554	-0.0149
ENSMUSG00000095569	-0.3352	0.2705	0.2768	-0.4876	-0.4751	-0.7338
ENSMUSG00000095573	-0.4650	-0.1410	-0.0953	-0.1387	-0.0874	-0.5420
ENSMUSG00000095576	-0.3708	-0.5925	-0.1667	-0.6138	-0.0156	-0.2212
ENSMUSG00000095586	0.0023	0.2002	-0.0370	0.2209	0.1995	-0.2282
ENSMUSG00000095608	-0.3789	0.0177	0.0856	0.1994	-0.3158	-0.0104
ENSMUSG00000095616	0.6117	0.7080	0.8969	1.4760	1.1773	1.2592
ENSMUSG00000095640	-0.5852	0.4164	-0.1507	0.3277	0.1540	0.3904
ENSMUSG00000095647	-0.0740	0.3137	0.1840	0.5267	-0.3120	0.0975
ENSMUSG00000095655	0.0868	-0.5122	0.1600	0.0410	0.4627	-0.1149
ENSMUSG00000095662	0.5846	0.1561	-0.4873	-0.2836	0.1989	-0.0338
ENSMUSG00000095667	0.1909	-0.7490	0.0254	0.0076	-0.2719	0.3617
ENSMUSG00000095675	-0.0206	-1.0354	-0.0529	-0.8332	0.0279	0.1714
ENSMUSG00000095677	-0.1016	-0.0062	0.5173	0.0993	-0.5271	0.9263
ENSMUSG00000095696	-0.2034	-0.4288	0.4640	0.3243	-0.3356	-0.9494
ENSMUSG00000095706	0.0694	0.1334	-0.1765	-0.0417	-0.0546	-0.1362
ENSMUSG00000095765	-0.3117	0.0609	-0.7873	0.1474	-0.3156	-0.1446
ENSMUSG00000095774	-0.1944	0.2010	0.1413	0.5226	-0.0060	0.3468
ENSMUSG00000095788	0.1723	-0.0435	0.0771	-0.1087	0.0571	0.3961
ENSMUSG00000095804	-0.2671	-0.6318	0.3227	-0.2486	-0.2160	0.1521
ENSMUSG00000095809	0.3000	0.3427	-0.0095	0.0739	-0.0395	0.0354
ENSMUSG00000095831	-0.0940	0.1371	-0.1924	0.1272	-0.1016	0.1467
ENSMUSG00000095839	-0.0059	0.9197	0.6137	0.6358	1.6150	1.7572
ENSMUSG00000095845	0.6209	-0.0496	0.2363	0.2601	-0.1652	-0.4625
ENSMUSG00000095847	-0.4982	-0.6020	0.2771	-0.1365	0.6640	0.2225
ENSMUSG00000095870	1.1178	1.7721	1.9172	1.4849	1.9157	2.5991
ENSMUSG00000095893	-0.4647	-0.5765	-0.5843	-0.7188	-0.8565	-1.7409
ENSMUSG00000095896	0.2919	-0.5882	0.1684	0.3052	-0.0652	0.3391
ENSMUSG00000095901	-0.2160	-0.3030	0.2214	0.4734	0.0788	0.0107
ENSMUSG00000095903	0.0619	-0.1554	-0.2124	0.3140	-0.6502	-0.0972
ENSMUSG00000095910	0.3126	0.5939	0.1459	-0.0078	0.1079	-0.1589
ENSMUSG00000095917	-0.1287	0.1905	-0.4180	-0.3805	-0.2183	-0.4875
ENSMUSG00000095920	0.0752	-0.2044	-0.0164	0.2024	0.2043	0.3162
ENSMUSG00000095928	0.4057	0.3401	-0.2678	-0.0215	0.1637	-0.0534
ENSMUSG00000095929	0.3959	0.3076	0.0489	0.3506	0.4622	0.2329
ENSMUSG00000095941	0.2832	0.1545	0.2697	0.3820	0.3390	0.1829
ENSMUSG00000095957	-0.0908	-0.2733	0.3065	0.1984	-0.1514	0.2947
ENSMUSG00000096000	0.7340	-0.2590	0.1451	-0.1222	-0.0609	0.3904
ENSMUSG00000096009	-0.0194	-0.9700	0.5463	-0.0708	-0.4854	0.2206
ENSMUSG00000096010	-0.2948	0.4756	0.1822	0.1629	0.3086	-0.1758
ENSMUSG00000096011	0.0546	0.1719	0.5108	-0.0297	0.4957	0.1752
ENSMUSG00000096029	-0.5651	-0.0018	0.4111	0.1232	0.1620	0.6630
ENSMUSG00000096054	-0.3243	0.1603	0.1289	-0.7051	-0.4400	0.1755
ENSMUSG00000096068	0.3331	-0.1291	-0.5375	-0.3263	-0.2731	0.0778
ENSMUSG00000096069	0.1764	-0.0104	0.0080	-0.0457	-0.2229	-0.1657
ENSMUSG00000096097	-0.1496	-0.7088	0.2283	0.0196	-0.5979	0.3955
ENSMUSG00000096109	-0.0940	0.1943	0.4381	-0.6176	-0.1100	0.0106
ENSMUSG00000096135	0.0088	0.2152	0.7292	0.0893	-0.4936	0.4439
ENSMUSG00000096141	-0.0988	-0.4163	-0.3021	0.3191	-0.3690	0.2864
ENSMUSG00000096145	-0.0474	0.0387	0.1773	0.5817	-0.5490	0.3005
ENSMUSG00000096146	-0.3857	0.0786	-0.2106	-0.2207	-0.0289	0.3886
ENSMUSG00000096151	-0.3032	-0.0813	0.0593	-0.1063	-0.1227	0.1219
ENSMUSG00000096167	0.5520	-0.4593	0.0674	0.5579	0.2816	-0.3753
ENSMUSG00000096169	-0.0059	-0.7204	0.0503	-0.1577	-0.0727	0.3566
ENSMUSG00000096195	0.3663	-0.0642	0.3177	0.2184	0.8422	0.1220
ENSMUSG00000096209	0.1085	0.3548	0.2994	0.0206	-0.4534	0.1179
ENSMUSG00000096220	-0.0483	-0.0260	-0.1477	0.3813	-0.5848	-0.3510
ENSMUSG00000096228	0.2453	0.0318	0.1570	-0.0997	0.1385	-0.1256
ENSMUSG00000096229	-0.3391	0.2324	0.3299	-0.3402	-0.5476	0.4763
ENSMUSG00000096254	-0.3711	0.1889	-0.2053	-0.1968	0.5926	0.4432
ENSMUSG00000096255	-0.9319	-0.0580	0.3178	0.5313	-0.1776	-0.0750
ENSMUSG00000096273	0.4045	-0.3644	0.1313	-0.3988	-0.3970	0.1548
ENSMUSG00000096289	0.1480	0.3127	0.3287	0.0824	-0.5793	0.6161
ENSMUSG00000096295	0.0080	-0.1800	0.1339	-0.2178	-0.0856	0.4681
ENSMUSG00000096320	0.6062	0.2593	0.0532	-0.1494	0.5436	0.2176
ENSMUSG00000096356	-0.5467	0.2840	0.3983	0.4731	-0.9803	0.3270
ENSMUSG00000096365	0.3597	0.2055	0.2704	0.8558	-0.0057	0.4124
ENSMUSG00000096409	-0.0239	-0.0180	0.3902	-0.1109	-0.7950	0.1801
ENSMUSG00000096423	-0.0784	0.3540	0.0392	-0.0194	-0.1268	0.3767
ENSMUSG00000096424	0.0002	-0.0046	-0.3517	0.4750	-0.0105	0.2208
ENSMUSG00000096427	-0.0125	-0.2389	-0.3113	0.1186	-0.0809	-0.2586
ENSMUSG00000096436	0.6745	0.8065	0.8857	0.8075	1.2974	1.7630
ENSMUSG00000096437	0.4328	-0.0307	-0.2498	0.2740	0.1739	-0.5263
ENSMUSG00000096442	0.0153	-0.2955	-0.5172	0.2792	-0.1489	0.1109
ENSMUSG00000096465	0.0404	-0.0558	-0.4588	0.9525	-0.1819	0.6508
ENSMUSG00000096472	-0.0982	-0.2088	0.0345	0.2597	0.3942	0.5868
ENSMUSG00000096477	0.5458	0.5622	-0.0041	-0.0352	0.1472	-0.1756
ENSMUSG00000096485	0.1457	-0.4642	-0.5724	0.2451	0.0313	0.2159
ENSMUSG00000096497	-0.0948	-0.6535	-0.0685	-0.2914	-0.0977	0.1726
ENSMUSG00000096516	0.1652	-0.2444	0.1445	-0.2760	-0.2527	0.3125
ENSMUSG00000096525	0.4610	0.0404	-0.1548	-0.1221	0.8321	0.4040
ENSMUSG00000096549	0.1037	-0.2699	0.5345	-0.3441	-0.0730	0.2027
ENSMUSG00000096554	-0.2197	0.2826	0.0861	0.1817	-0.5179	-0.1866
ENSMUSG00000096555	0.2114	0.1306	0.2559	-0.2787	0.0982	0.1588
ENSMUSG00000096566	0.0447	0.4625	-0.2470	1.0756	0.1941	0.3091
ENSMUSG00000096569	-0.0197	0.3405	0.0915	0.1099	0.2010	0.4579
ENSMUSG00000096584	-0.3360	0.7303	0.7909	-0.0875	-0.2279	0.1106
ENSMUSG00000096596	0.2241	0.0294	-0.0638	0.3666	0.6789	0.2312
ENSMUSG00000096679	-0.3890	0.0857	-0.2804	-0.6561	0.3809	0.3658
ENSMUSG00000096682	0.7082	-0.2299	-0.0343	-0.2635	-0.4418	-0.3450
ENSMUSG00000096695	-0.5175	-0.8187	0.3866	0.3793	0.3293	0.1509
ENSMUSG00000096703	-0.5446	-0.1376	0.1466	-0.0328	-0.8068	0.2287
ENSMUSG00000096705	-0.2215	0.2148	-0.3638	0.2364	0.2538	-0.1193
ENSMUSG00000096708	0.0292	-0.4151	-0.2981	-0.4069	0.3203	-0.1474
ENSMUSG00000096714	-0.2652	-0.1804	-0.1622	-0.0389	-0.3055	-0.0520
ENSMUSG00000096727	-0.0345	0.2039	-0.0569	-0.1876	-0.0297	0.9460
ENSMUSG00000096738	-0.1879	-0.0614	-0.1420	0.4901	-0.0068	0.1733
ENSMUSG00000096747	-0.0142	0.3273	-0.1592	-0.2346	-0.5820	-0.5663
ENSMUSG00000096757	-0.3280	0.2740	0.2663	0.0705	-0.2277	0.1862
ENSMUSG00000096763	0.2845	-0.2250	-0.4536	0.0111	0.2111	0.2469
ENSMUSG00000096766	0.0622	0.5919	0.0684	0.0071	0.3468	-0.1294
ENSMUSG00000096770	-0.8093	0.1817	-0.4758	0.2323	0.3250	0.0505
ENSMUSG00000096773	0.1335	-0.4515	-0.2613	0.5481	-0.2637	0.3864
ENSMUSG00000096794	-0.0186	0.1702	0.2917	0.4708	0.2197	0.7785
ENSMUSG00000096806	0.3931	0.1617	-0.2901	0.1232	0.2667	-0.7010
ENSMUSG00000096822	0.0039	-0.2299	-0.1211	-0.0922	-0.2846	-0.4515
ENSMUSG00000096826	0.0082	-0.6438	-0.0308	0.6343	0.2974	0.0683
ENSMUSG00000096840	0.2460	-0.0424	-0.6358	-0.3107	0.1214	0.1703
ENSMUSG00000096852	0.3033	0.2771	-0.2909	-0.2772	-0.2025	0.1145
ENSMUSG00000096858	-0.1157	-0.2040	0.1345	0.0643	-0.1437	0.2007
ENSMUSG00000096914	0.3163	0.4207	-0.6420	0.3283	-0.1815	-0.3024
ENSMUSG00000097328	-0.2430	0.1840	-0.3560	0.1197	0.6350	0.0784
