#geneID	T00h	T02h	T06h	T12h	T18h	T24h
ENSMUSG00000031447	-0.1597	0.3083	-0.4554	-0.0169	0.4599	-0.0999
ENSMUSG00000031451	0.3635	0.0134	0.1633	-0.5487	-0.2718	0.3022
ENSMUSG00000031465	0.4409	0.1334	-0.6689	0.3293	-0.3402	0.2774
ENSMUSG00000031488	-0.6180	0.1209	-0.3119	-0.0049	0.3681	-0.2688
ENSMUSG00000031490	0.4524	0.2140	-0.7452	-0.4405	-0.2388	0.6493
ENSMUSG00000031491	0.0427	-0.2410	-0.3175	0.1230	-0.5011	0.4484
ENSMUSG00000031492	-0.3056	-0.0075	0.0612	-0.1641	-0.1845	-0.4893
ENSMUSG00000031503	0.3382	-0.0221	-0.2636	-0.0925	0.7921	-0.0917
ENSMUSG00000031530	0.2125	0.3400	-0.1566	0.0521	-0.3583	0.5495
ENSMUSG00000031533	1.1525	1.5865	1.4017	1.5602	1.8282	3.3663
ENSMUSG00000031539	0.2971	-0.1967	-0.1735	-0.0268	-0.3582	0.4037
ENSMUSG00000031548	-0.0291	-0.1668	-0.2681	-0.1077	-0.1867	0.1005
ENSMUSG00000031558	0.1005	-0.2909	0.5021	0.1139	-0.3087	-0.3891
ENSMUSG00000031562	0.2152	-0.6288	0.2255	0.6032	0.2360	-0.5498
ENSMUSG00000031565	0.1574	0.1807	-0.6616	-0.0600	0.6133	-0.2834
ENSMUSG00000031585	0.3858	0.6565	0.4831	0.2791	1.3653	1.0728
ENSMUSG00000031591	0.1332	-0.1244	0.3559	0.1039	-0.0614	0.0875
ENSMUSG00000031600	0.6221	-0.3507	0.0342	-0.3432	0.4395	0.1715
ENSMUSG00000031613	0.1944	-0.5787	-0.0675	0.4360	0.0639	0.1873
ENSMUSG00000031639	0.1847	0.1120	-0.1302	0.4877	-0.4804	-0.3982
ENSMUSG00000031641	-0.5462	0.3486	-0.5323	0.1262	-0.3241	0.4346
ENSMUSG00000031666	0.1226	0.9211	0.3612	0.1736	-0.2909	-0.3732
ENSMUSG00000031701	-1.0548	0.3024	-0.0744	0.3689	0.1603	-0.0066
ENSMUSG00000031708	-1.3856	-1.0913	-1.0838	-1.5664	-1.2989	-1.1925
ENSMUSG00000031710	-0.4290	-0.1641	-0.1101	-0.0258	0.1469	0.1393
ENSMUSG00000031714	-0.3108	-0.1259	0.3432	-0.0564	-0.4693	0.1463
ENSMUSG00000031762	-0.0292	-0.1777	0.4991	0.7009	0.5385	-0.2807
ENSMUSG00000031770	-0.1137	0.2818	0.3121	-0.6144	0.0013	0.5419
ENSMUSG00000031778	0.3300	0.0947	-0.3327	-0.3456	-0.6904	0.0106
ENSMUSG00000031779	-0.7269	-0.3627	0.2006	-0.7441	-0.2612	0.0002
ENSMUSG00000031789	-0.3466	-0.2230	-0.6645	-0.0427	-0.4471	0.4276
ENSMUSG00000031803	-0.1648	-0.0594	-0.1231	0.2377	-0.0171	-0.2294
ENSMUSG00000031805	0.3143	0.0815	-0.0199	-0.3348	0.0008	0.0678
ENSMUSG00000031812	0.2294	0.4258	0.4592	-0.9001	-0.2004	-0.3379
ENSMUSG00000031834	-0.5428	0.1757	0.0285	0.0814	-0.0124	-0.3135
ENSMUSG00000031838	-0.3111	0.2719	0.2071	-0.2793	-0.3156	-0.3407
ENSMUSG00000031858	0.3259	-0.4526	0.3168	0.3323	0.3313	0.0561
ENSMUSG00000031871	-0.2319	-0.5507	0.0899	-0.1023	-0.2741	-0.2076
ENSMUSG00000031872	-0.4416	-0.3174	-0.6265	0.4034	-0.1590	0.0336
ENSMUSG00000031883	0.0093	-0.3815	0.5086	-0.3236	-0.7816	0.6517
ENSMUSG00000031896	0.1522	0.4207	0.0921	-0.0832	-0.1509	-0.3545
ENSMUSG00000031902	-0.2068	0.0618	0.5545	-0.6476	-0.1712	0.2135
ENSMUSG00000031925	-0.0714	0.2129	0.3997	0.1736	0.3669	1.0501
ENSMUSG00000031930	0.0433	0.3991	0.0577	0.2008	-0.3208	-0.4719
ENSMUSG00000031960	0.9999	1.9265	1.2047	2.2498	2.0660	1.7838
ENSMUSG00000031969	-0.5059	-0.4268	-0.1069	0.1714	-0.2640	0.3146
ENSMUSG00000031972	0.4196	0.2428	0.2701	0.2256	-0.1840	0.0565
ENSMUSG00000031997	-0.3696	-0.2656	-0.0852	0.0689	0.2660	0.3018
ENSMUSG00000032018	0.1779	-0.5843	0.0887	0.6008	-0.0783	0.2598
ENSMUSG00000032026	-0.3256	-0.7147	0.1569	-0.2737	-0.1268	-0.0399
ENSMUSG00000032030	-0.2962	-0.1240	-0.0112	0.7202	-0.3244	-0.6495
ENSMUSG00000032047	0.9964	1.6234	1.1708	1.6359	2.1240	2.0285
ENSMUSG00000032056	-0.5222	-0.2974	0.5454	0.2129	-0.0204	-0.1729
ENSMUSG00000032076	0.2891	0.8305	0.0381	0.5047	-0.0418	-0.4449
ENSMUSG00000032081	-0.0641	0.1908	-0.7254	0.1153	0.7642	0.1674
ENSMUSG00000032123	0.5496	-0.6758	-0.4520	0.7759	0.1516	-0.3559
ENSMUSG00000032131	0.2418	0.6520	1.2733	1.4349	1.4994	0.9097
ENSMUSG00000032185	0.2886	0.3326	0.2410	0.0124	0.3689	0.6862
ENSMUSG00000032186	-0.5268	0.2064	-0.3249	0.1700	-0.2428	0.3625
ENSMUSG00000032218	-0.0311	-0.1426	-0.3203	-0.2114	-0.0760	0.0651
ENSMUSG00000032239	-0.1300	-0.2652	0.1807	-0.3362	0.2245	0.2431
ENSMUSG00000032254	-0.6628	-0.3281	-1.0645	-0.2356	-0.3554	-0.0515
ENSMUSG00000032280	-0.3170	0.1644	-0.0800	0.1261	0.1037	0.3185
ENSMUSG00000032289	-0.1420	0.0417	-0.0782	0.2594	0.0374	-0.2907
ENSMUSG00000032295	-0.1956	0.0435	0.0279	0.4901	-0.0509	-0.2570
ENSMUSG00000032303	0.7888	-0.2980	-0.3357	-0.2190	0.3727	-0.4543
ENSMUSG00000032332	0.3305	0.1291	0.5760	0.0063	0.2301	0.6115
ENSMUSG00000032344	-0.4308	0.2458	0.3252	-0.1582	-0.1303	-0.7865
ENSMUSG00000032366	-0.0677	0.0895	0.2711	0.0759	0.1088	-0.4546
ENSMUSG00000032396	-0.0032	-0.3287	0.1045	-0.3286	-0.6977	-0.0201
ENSMUSG00000032399	1.8149	1.8849	2.0380	1.7338	2.4208	2.5667
ENSMUSG00000032407	-0.5135	0.4643	-0.1684	0.4741	-0.0980	-0.0792
ENSMUSG00000032411	0.0502	-0.2857	0.1292	0.0145	-0.1181	0.2906
ENSMUSG00000032437	-0.3062	0.3234	0.0872	-0.0455	0.5024	0.3282
ENSMUSG00000032459	0.8162	1.6142	1.5479	2.4141	1.9513	2.0861
ENSMUSG00000032475	-0.2060	-0.0430	-0.1288	-0.1779	0.0481	-0.1929
ENSMUSG00000032498	0.0431	0.0820	0.0683	0.4299	0.4176	-0.4356
ENSMUSG00000032504	-0.1953	-0.0035	-0.3165	-0.2294	-0.2091	-0.1486
ENSMUSG00000032513	-0.4032	-0.0655	0.2370	-0.1519	0.3208	0.0984
ENSMUSG00000032518	0.3480	0.0963	-0.6543	0.1564	-0.0049	0.4924
ENSMUSG00000032528	-0.0955	-0.0309	0.2890	-0.1308	0.6312	0.2892
ENSMUSG00000032531	-0.1707	0.1666	-0.6973	-0.2006	0.1023	0.4102
ENSMUSG00000032554	-0.0666	-0.1307	0.0433	-0.1056	0.4431	-0.5512
ENSMUSG00000032563	1.6844	1.2834	1.3349	2.0700	2.4877	2.5189
ENSMUSG00000032565	-0.3055	-0.0771	-0.0866	-0.0144	-0.3636	-0.3091
ENSMUSG00000032572	-0.2662	0.2265	-0.0338	0.3813	-0.1847	-0.2413
ENSMUSG00000032604	1.2724	1.8375	1.1270	2.0917	2.6224	3.2311
ENSMUSG00000032615	-0.4742	0.1543	0.1635	-0.0703	-0.4088	-0.3069
ENSMUSG00000032633	-0.0401	0.5607	0.3521	-0.4613	-0.1164	0.4035
ENSMUSG00000032640	1.4404	1.4443	1.3120	1.6304	1.5298	2.4059
ENSMUSG00000032661	-0.4484	0.0529	-0.1611	-0.1620	0.3850	-0.4647
ENSMUSG00000032679	0.1598	-0.2574	0.5690	-0.2423	0.0355	0.6008
ENSMUSG00000032691	-0.3055	0.2608	-0.2517	-0.0743	-0.2634	-0.3483
ENSMUSG00000032725	-0.0948	-0.5076	0.3403	0.3547	-0.1228	0.3876
ENSMUSG00000032733	0.3676	-0.7778	-0.0883	0.2828	0.1741	0.1096
ENSMUSG00000032815	-0.2095	0.5436	0.1502	0.0157	-0.0086	-0.4953
ENSMUSG00000032826	-0.4809	0.2940	0.4303	0.2993	0.4833	-0.3601
ENSMUSG00000032839	0.2099	-0.4017	-0.2769	-0.2320	-0.6336	-0.0158
ENSMUSG00000032852	-0.5377	0.2092	-0.1893	-0.0919	-0.4553	-0.3112
ENSMUSG00000032867	-1.1612	1.0518	0.3731	-0.6305	-0.7938	0.2947
ENSMUSG00000032902	0.0340	-0.2182	0.3927	-0.3664	-0.2072	-0.1006
ENSMUSG00000033083	0.4063	0.1561	0.2208	0.0433	0.0883	-0.0898
ENSMUSG00000033105	0.2594	-0.2939	0.5985	-0.0186	0.5731	-0.1935
ENSMUSG00000033124	-0.3583	-0.1362	0.0625	0.0348	0.1133	-0.3281
ENSMUSG00000033161	0.1981	0.1639	0.4262	-0.4177	0.2070	0.2203
ENSMUSG00000033220	0.2521	0.3581	-0.4667	0.5474	0.3540	0.0753
ENSMUSG00000033237	-0.4486	0.1694	0.0761	0.1052	-0.0886	0.0631
ENSMUSG00000033295	-0.9095	-0.4216	-0.3449	-0.0072	-0.0652	0.2150
ENSMUSG00000033350	-0.9481	-0.0987	-0.0197	-0.3595	0.1003	0.0830
ENSMUSG00000033352	-0.3151	-0.2685	0.0053	0.0122	0.0155	0.1439
ENSMUSG00000033373	1.2097	1.9312	1.8010	2.0401	2.4475	2.4367
ENSMUSG00000033502	-0.5564	-0.0674	0.0570	0.3265	0.6452	0.1356
ENSMUSG00000033520	-1.7532	-1.4563	-2.5118	-1.7959	-1.7257	-1.8587
ENSMUSG00000033526	0.4239	0.0734	-0.3232	0.2735	-0.0842	-0.1942
ENSMUSG00000033577	-0.0604	-0.5801	0.2238	0.1925	-0.1645	0.6491
ENSMUSG00000033610	0.8228	1.0295	0.9853	0.8062	1.0805	0.9782
ENSMUSG00000033623	0.4437	-0.1545	0.2142	0.2450	-0.0455	-0.1972
ENSMUSG00000033628	-0.0878	-1.2761	-1.3991	-0.9924	-0.8277	-1.5761
ENSMUSG00000033688	-0.1450	0.1743	0.3101	0.3060	-0.2059	-0.1269
ENSMUSG00000033703	-0.5051	0.2300	-0.2010	-0.1982	-0.0110	0.4821
ENSMUSG00000033721	-0.2623	-1.0902	-0.6419	-0.8112	-1.4586	-2.1543
ENSMUSG00000033765	-0.1652	0.1968	-0.0656	0.2729	-0.0049	0.0917
ENSMUSG00000033774	-0.4604	-0.3062	0.1770	-0.7978	-0.2875	0.2065
ENSMUSG00000033825	-0.3367	0.3218	0.2242	-0.1488	0.3745	0.2224
ENSMUSG00000033847	-0.0340	-0.1910	-0.1466	0.1148	-0.2376	-0.5431
ENSMUSG00000033860	0.1227	-0.0429	0.6019	0.5083	-0.4378	0.1208
ENSMUSG00000033916	-0.0988	-0.0809	0.1200	0.1870	-0.1887	-0.0845
ENSMUSG00000033933	-0.2591	-0.3092	-0.4208	0.0638	-0.7375	0.0513
ENSMUSG00000033991	0.2322	0.3464	-0.0101	0.1493	-0.6777	0.0271
ENSMUSG00000034021	-0.2242	0.1137	-0.0271	-0.0134	0.1307	0.9055
ENSMUSG00000034022	-0.7608	0.0882	0.3923	0.3461	-0.1777	-0.5146
ENSMUSG00000034107	-0.0840	0.1357	-0.5251	-0.3126	0.5002	-0.0577
ENSMUSG00000034120	0.1238	0.6512	0.1688	-0.2545	-0.2651	0.3877
ENSMUSG00000034126	1.1405	2.0841	1.8715	1.3213	2.1876	2.7304
ENSMUSG00000034211	-1.0177	-1.6821	-2.2206	-1.6641	-1.8141	-2.3260
ENSMUSG00000034311	-0.4600	0.1984	-0.5044	-0.2170	0.0970	0.3462
ENSMUSG00000034345	0.4561	0.2329	-0.2650	0.0950	-0.0590	0.1795
ENSMUSG00000034379	0.2562	0.3346	-0.0834	-0.9903	0.7363	0.8120
ENSMUSG00000034457	0.8041	-0.5132	-0.1430	0.0418	0.5335	-0.7783
ENSMUSG00000034467	-0.2481	0.3603	0.2480	-0.6362	-0.0856	0.1926
ENSMUSG00000034560	0.1939	-0.5753	0.2774	0.3761	-0.4588	0.0470
ENSMUSG00000034570	-0.4284	-0.3181	-0.1271	-0.4363	-0.5389	-0.2795
ENSMUSG00000034612	-0.2651	0.2427	0.4368	0.1591	-0.4268	0.2456
ENSMUSG00000034620	-1.1624	-1.2705	-2.3100	-1.5275	-2.2223	-2.2428
ENSMUSG00000034663	0.4980	0.0243	-0.7745	0.3588	-0.7631	0.4195
ENSMUSG00000034681	-0.2739	-0.2259	0.6106	0.0788	0.2356	0.0680
ENSMUSG00000034684	-0.2911	-0.1563	0.4717	0.1433	-0.0011	0.1775
ENSMUSG00000034687	0.4552	-0.2204	0.2081	0.1547	0.2193	-0.3558
ENSMUSG00000034729	-1.4423	-1.0492	-2.5346	-1.6912	-2.1939	-2.5640
ENSMUSG00000034801	0.3762	-0.0385	-0.0291	0.0043	0.0835	-0.8223
ENSMUSG00000034880	0.2640	-0.6737	0.7550	-0.4146	0.3422	-0.2008
ENSMUSG00000034892	0.8355	2.2999	1.6365	2.0620	2.0764	2.3932
ENSMUSG00000034932	1.0002	2.2056	1.5270	1.9026	1.3225	2.8344
ENSMUSG00000034997	-0.9454	-0.3937	-1.2652	-1.3117	-1.8860	-1.3612
ENSMUSG00000035064	0.1779	0.0516	-0.5500	-0.0462	0.0445	-0.0006
ENSMUSG00000035152	-0.1704	0.2093	0.3076	-0.1376	-0.2341	-0.0314
ENSMUSG00000035187	-0.0257	0.2948	0.3151	-0.0109	-0.0369	0.2798
ENSMUSG00000035202	1.3879	2.0472	2.0310	2.6796	1.7996	2.7095
ENSMUSG00000035227	0.1008	-0.0459	-0.8831	-0.1998	0.0104	0.0603
ENSMUSG00000035237	0.0335	0.1908	0.1334	-0.1053	-0.2073	-0.0870
ENSMUSG00000035273	0.0353	0.0486	-0.4817	-0.1006	0.0623	0.2224
ENSMUSG00000035342	0.1027	-0.0879	-0.1702	0.4852	-0.3084	0.4060
ENSMUSG00000035351	-0.1040	0.0970	-0.0233	0.1384	-0.0950	0.4007
ENSMUSG00000035354	0.4420	0.5542	0.3947	0.2706	-0.4112	-0.0093
ENSMUSG00000035373	-0.2188	-0.1896	0.1216	0.2554	-0.0995	-0.0511
ENSMUSG00000035448	-0.1836	-0.3377	-0.1415	-0.5288	0.6751	0.1700
ENSMUSG00000035458	0.1003	-0.3344	-0.2979	-0.2489	0.1866	0.4181
ENSMUSG00000035459	0.2535	-0.5550	-0.0974	0.3313	0.2818	0.6483
ENSMUSG00000035575	0.4892	-0.3808	-0.3281	-0.1008	0.9839	-0.0532
ENSMUSG00000035592	0.0632	0.2473	0.0253	0.1104	0.0956	0.0606
ENSMUSG00000035692	0.9976	-0.1477	0.0230	0.2651	-0.3400	0.1437
ENSMUSG00000035699	0.1624	0.0770	0.2448	-0.3212	0.1020	-0.2504
ENSMUSG00000035769	-0.1309	0.7231	-0.2659	-0.1774	0.4536	-0.1249
ENSMUSG00000035772	-0.0905	-0.1465	0.2985	0.1779	-0.3469	0.5198
ENSMUSG00000035845	-0.1157	0.4809	0.3169	0.2146	-0.5758	-1.0457
ENSMUSG00000035891	-0.4064	0.4117	0.0823	0.6143	0.1954	-0.0493
ENSMUSG00000035898	0.2340	0.4370	0.4685	0.5768	-0.3353	-0.1752
ENSMUSG00000035929	-0.1044	0.0661	0.1899	0.1263	0.0351	-0.5200
ENSMUSG00000036091	0.3133	0.0983	-0.2389	-0.8901	-0.0860	0.0821
ENSMUSG00000036106	-0.6223	-0.2525	-0.0757	0.0563	0.5107	-0.7045
ENSMUSG00000036114	-0.8103	-0.3847	-0.3482	-0.3134	-0.3995	0.1741
ENSMUSG00000036120	0.2727	-0.3801	0.2290	-0.0436	0.3971	0.0447
ENSMUSG00000036123	0.0178	-0.6885	0.5584	-0.1522	-0.1413	-0.2412
ENSMUSG00000036172	-0.1510	-0.1506	-0.0468	0.6436	-0.2857	0.2020
ENSMUSG00000036202	0.0631	0.2548	0.3213	-0.4542	0.1596	-0.1871
ENSMUSG00000036315	0.3089	0.1785	-0.2841	-0.1852	0.0814	-0.3469
ENSMUSG00000036333	0.0267	-0.0975	-0.0273	0.3047	-0.5920	0.0055
ENSMUSG00000036356	1.4731	1.1278	1.7130	1.7720	2.2002	2.7319
ENSMUSG00000036362	0.0882	-0.7036	0.4840	0.0728	0.1990	0.2216
ENSMUSG00000036372	-0.2550	0.1587	-0.5683	-0.5117	-0.2015	-0.0530
ENSMUSG00000036402	-0.3946	-0.1206	-0.1710	0.1548	-0.1015	-0.2694
ENSMUSG00000036427	0.1772	-0.0846	0.2680	0.1636	-0.3493	0.2999
ENSMUSG00000036438	-0.0592	0.1437	0.3429	-0.4745	-0.0966	0.1875
ENSMUSG00000036442	-1.0176	-2.2983	-1.1118	-1.5132	-2.9852	-2.2597
ENSMUSG00000036459	-0.0265	0.3854	0.1097	0.2503	-0.2658	0.7548
ENSMUSG00000036463	0.5522	1.2707	0.4280	1.2095	0.5287	1.1522
ENSMUSG00000036466	-0.1436	-0.1895	0.0449	-0.1779	-0.0151	0.6907
ENSMUSG00000036523	0.2619	0.2994	-0.4809	-0.0054	0.1863	0.0934
ENSMUSG00000036568	-0.1265	0.1679	-0.0449	0.3706	-0.0515	0.4546
ENSMUSG00000036587	0.0459	0.2843	-0.5731	-0.0706	0.2558	0.4154
ENSMUSG00000036599	-1.8398	-1.5725	-1.2531	-1.2969	-2.7104	-2.1466
ENSMUSG00000036655	0.0771	0.1761	0.5422	-0.0417	0.1264	0.1804
ENSMUSG00000036678	-0.3463	-0.1238	0.1853	-0.1308	0.3908	-0.2266
ENSMUSG00000036737	0.4312	0.3074	-0.2176	0.2117	-0.5055	0.0125
ENSMUSG00000036744	0.2597	-0.3424	0.3284	-0.2289	-0.3579	0.6680
ENSMUSG00000036760	-0.1879	-0.2586	-0.0015	0.2322	0.4605	0.1548
ENSMUSG00000036779	-0.0549	-0.1010	-0.1113	-0.1810	-0.6829	0.0181
ENSMUSG00000036781	-0.7501	-1.5365	-2.1574	-1.6622	-2.2296	-2.0647
ENSMUSG00000036782	0.0964	0.1387	0.6255	-0.1524	-0.0826	0.0573
ENSMUSG00000036790	0.1477	0.2765	-0.3377	-0.1375	0.1161	0.3346
ENSMUSG00000036817	0.3534	-0.1310	-0.0279	-0.5645	-0.2422	0.3100
ENSMUSG00000036825	-0.5696	0.0264	0.0302	-0.3083	-0.7527	0.2086
ENSMUSG00000036833	0.2209	-0.0692	-0.3132	-0.4818	-0.0867	-0.5161
ENSMUSG00000036835	0.1796	-0.1811	0.1680	0.2840	-0.0297	0.2171
ENSMUSG00000036850	0.9762	1.0341	1.3165	2.5736	2.8717	2.2395
ENSMUSG00000036860	0.9100	1.1480	1.5849	1.8575	2.3062	2.7506
ENSMUSG00000036928	0.0476	0.2226	0.0553	-0.0595	0.2947	0.5691
ENSMUSG00000036961	-0.3428	0.3891	0.3008	-0.1834	-0.2181	0.5974
ENSMUSG00000036986	0.4205	-0.1072	0.2415	0.4817	-0.1470	0.5171
ENSMUSG00000037013	0.0501	0.2119	-0.1848	-0.1457	0.2838	0.1829
ENSMUSG00000037022	1.3899	1.6988	1.7450	2.5957	2.0882	2.8758
ENSMUSG00000037032	0.6253	-0.4194	-0.6964	-0.1897	0.5805	-0.3648
ENSMUSG00000037035	0.0384	-0.5195	0.3490	0.0104	0.3723	-0.6840
ENSMUSG00000037098	-0.2076	0.7715	-0.4994	-0.3433	-0.0676	0.1904
ENSMUSG00000037104	-0.2104	-0.1297	-0.3719	0.1263	-0.0127	0.0474
ENSMUSG00000037111	-0.2316	0.3300	-0.3419	0.0841	-0.1342	-0.2093
ENSMUSG00000037112	0.0780	-0.0639	0.0003	-0.2527	0.0099	0.3754
ENSMUSG00000037166	0.1789	0.3545	-0.1804	-0.2630	0.2022	0.1352
ENSMUSG00000037202	-0.5906	-0.4748	-0.0820	0.0141	-0.2244	-0.0936
ENSMUSG00000037236	-0.2302	0.2909	-0.0432	0.4581	0.6048	-0.1241
ENSMUSG00000037263	-0.5171	0.0146	0.2538	0.1665	-0.1604	-0.0656
ENSMUSG00000037347	-0.7519	-1.1987	-1.6597	-2.4061	-3.0831	-2.5103
ENSMUSG00000037348	-0.0085	-0.3229	-0.1203	-0.1743	1.0578	-0.5798
ENSMUSG00000037393	0.1245	-0.1633	-0.0124	0.4585	0.3008	0.3854
ENSMUSG00000037411	0.0663	-0.1610	0.2478	0.0099	-0.1989	0.2446
ENSMUSG00000037486	-0.2808	-0.2261	-0.4371	0.1466	-0.4232	-0.5857
ENSMUSG00000037531	0.9315	1.5539	1.9716	2.6881	2.2510	1.6367
ENSMUSG00000037563	-1.7971	-1.0893	-1.8035	-2.0326	-2.1778	-2.4155
ENSMUSG00000037580	-0.0451	0.2617	-0.4556	-0.3220	0.1399	-0.1334
ENSMUSG00000037601	-0.3957	-0.0564	-0.0555	0.4315	-0.2696	0.4496
ENSMUSG00000037606	-0.3698	0.0496	0.1281	0.6735	0.0296	0.7749
ENSMUSG00000037610	-0.2970	-0.4827	-0.5560	-0.1677	-0.3720	-0.6170
ENSMUSG00000037660	-0.1969	0.1497	0.0859	0.2178	-0.2946	-0.0514
ENSMUSG00000037664	-0.2302	0.2865	0.8268	0.0936	0.2054	0.2259
ENSMUSG00000037720	-0.3419	-0.1899	-0.4468	-0.2858	0.7445	0.4640
ENSMUSG00000037740	1.0325	1.7317	1.7985	1.7723	2.2661	1.8796
ENSMUSG00000037742	0.2607	0.3877	0.6034	-0.4589	-0.2658	0.2315
ENSMUSG00000037761	-0.0469	-0.1935	-0.1620	0.3521	0.0212	-0.5259
ENSMUSG00000037771	0.5164	-0.8907	-0.2854	-0.2974	-0.1255	0.0148
ENSMUSG00000037772	1.4225	2.0231	1.9285	1.5770	2.0794	2.5763
ENSMUSG00000037851	1.0634	1.5057	2.1258	2.0677	2.6571	2.7218
ENSMUSG00000037922	-0.3428	-0.4341	-0.1257	-0.1141	-0.4219	-0.5839
ENSMUSG00000037936	-0.1690	0.2191	0.3143	0.3598	-0.4838	0.3681
ENSMUSG00000037991	-0.2348	0.1826	0.1107	-0.1638	-1.0293	0.0993
ENSMUSG00000037992	-0.4957	0.0045	0.3548	0.1506	-0.3832	-0.3048
ENSMUSG00000037999	-0.0330	-0.0002	0.1247	0.2524	-0.6000	0.5435
ENSMUSG00000038023	-0.2590	0.1249	-0.3052	-0.4891	-0.2320	-0.1488
ENSMUSG00000038071	-0.2778	0.1268	0.0613	0.1165	-0.5364	-0.3713
ENSMUSG00000038077	-0.0097	0.3885	0.3402	-0.3789	0.5799	0.5793
ENSMUSG00000038115	-0.0888	-0.1477	0.1314	-0.1684	0.1969	-0.0607
ENSMUSG00000038146	-0.3454	-0.1525	0.2231	0.0653	-0.2515	0.1093
ENSMUSG00000038181	0.0305	0.3291	0.0992	-0.1088	-0.3595	0.1839
ENSMUSG00000038195	0.0819	0.1687	-0.2076	-0.4926	0.0762	-0.5850
ENSMUSG00000038208	-0.0537	0.2516	-0.0024	0.0292	-0.1848	-0.1981
ENSMUSG00000038240	-0.2832	0.5112	-0.1957	0.3550	-0.5232	0.3231
ENSMUSG00000038259	0.6636	0.3485	0.2693	0.3161	0.1442	0.0666
ENSMUSG00000038276	0.3350	0.4714	0.1047	0.3603	0.6004	0.5036
ENSMUSG00000038299	-0.1410	-0.0588	0.0291	-0.1773	-0.4599	-0.4635
ENSMUSG00000038349	0.4269	-0.0713	0.2704	-0.0223	0.5410	0.0034
ENSMUSG00000038357	-0.3934	0.6453	-0.5065	0.1413	-0.2809	0.0896
ENSMUSG00000038365	0.3572	0.0398	0.4822	0.3779	-0.4465	-0.2201
ENSMUSG00000038374	-0.2538	0.0647	0.2427	0.3026	0.0285	-0.0897
ENSMUSG00000038387	-0.3329	-0.2404	0.4303	0.3551	-0.5522	0.3090
ENSMUSG00000038388	-0.2504	-0.0397	0.2040	0.8435	-0.4003	-0.1109
ENSMUSG00000038398	0.2727	0.0716	-0.7341	-0.1369	-0.4232	0.1059
ENSMUSG00000038416	-0.7209	-0.1754	-0.5462	0.1127	-0.3648	0.3248
ENSMUSG00000038508	0.2119	-0.4235	0.1712	1.0130	-0.0216	-0.5855
ENSMUSG00000038567	-0.1736	-0.5676	0.0398	-0.1511	0.0101	-0.9094
ENSMUSG00000038583	-0.0194	0.2633	0.1363	0.6439	0.3888	0.1304
ENSMUSG00000038600	-0.4036	0.3559	0.0392	-0.1463	-0.1335	-0.7740
ENSMUSG00000038607	-0.0435	0.2471	-0.0143	-0.1599	-0.1957	0.1067
ENSMUSG00000038612	0.1228	-0.0820	0.3089	0.1590	-0.5705	0.0855
ENSMUSG00000038622	0.6886	1.0356	0.7322	1.0943	1.0803	1.1574
ENSMUSG00000038656	0.1041	0.1720	0.0606	0.2672	0.4890	-0.3606
ENSMUSG00000038665	-0.4251	-0.7311	-0.0094	-0.3679	-0.3012	0.0490
ENSMUSG00000038690	0.4190	-0.0633	0.0166	-0.1202	-0.0382	0.3060
ENSMUSG00000038754	0.0092	-0.2269	-0.0475	0.4030	-0.0675	-0.1756
ENSMUSG00000038838	-0.9638	-1.3368	-2.2459	-1.8511	-2.4442	-2.2934
ENSMUSG00000038840	0.6249	-0.2518	-0.1757	-0.0852	0.1814	0.0018
ENSMUSG00000038843	0.0403	0.1242	-0.3021	-0.4566	-0.3921	-0.2475
ENSMUSG00000038880	-1.3778	-1.7977	-1.6891	-2.0523	-2.4236	-2.6645
ENSMUSG00000038900	-0.3976	-0.2262	0.1364	-0.2598	-0.2180	0.7135
ENSMUSG00000038954	-0.0246	0.0742	0.2895	0.2625	-0.3737	0.1919
ENSMUSG00000039001	0.1629	-0.0990	-0.2250	0.2901	-0.1278	0.6456
ENSMUSG00000039079	0.1034	0.0475	0.6347	-0.1641	-0.2455	0.1160
ENSMUSG00000039097	-0.3119	-0.2029	0.4537	-0.2164	-0.0993	0.7653
ENSMUSG00000039115	0.4842	0.5125	0.2686	0.0305	-0.2277	-0.4404
ENSMUSG00000039145	0.4554	-0.1088	-0.0050	0.2506	-0.1252	-0.2403
ENSMUSG00000039153	-0.1571	0.0396	-0.1698	0.4209	-0.0788	0.7110
ENSMUSG00000039156	-0.8100	-0.1629	-0.5851	0.1138	-0.2240	-0.2039
ENSMUSG00000039187	-0.2202	-0.2366	0.5076	-0.0983	0.0512	0.1528
ENSMUSG00000039209	0.9458	1.6019	2.1078	2.0895	2.1382	2.5055
ENSMUSG00000039221	1.2651	1.8718	1.3315	1.7757	2.1176	2.1167
ENSMUSG00000039242	0.7307	1.0577	2.0852	1.9009	1.9945	2.4697
ENSMUSG00000039254	1.9811	1.1147	1.6333	2.3312	2.7354	2.5620
ENSMUSG00000039419	-0.6845	-0.2716	0.0507	-0.1352	-0.2946	0.3063
ENSMUSG00000039427	-0.1005	0.3802	-0.5460	-0.1168	-0.2205	0.0070
ENSMUSG00000039449	0.3660	-0.3793	-0.5013	-0.2128	0.5528	-0.6370
ENSMUSG00000039450	0.0182	-0.1698	-0.0478	0.0283	-0.2048	0.0360
ENSMUSG00000039501	0.4572	-0.1263	-0.1279	0.7078	0.3166	-0.0956
ENSMUSG00000039518	-0.8614	0.0656	-0.4249	-0.3743	-0.2949	-0.4349
