GeneID	Batch_1_Ctr_0H	Batch_2_Ctr_0H	Batch_4_Ctr_0H	Batch_1_Ctr_2H	Batch_3_Ctr_2H	Batch_4_Ctr_2H	Batch_1_Ctr_6H	Batch_3_Ctr_6H	Batch_4_Ctr_6H	Batch_1_Ctr_12H	Batch_3_Ctr_12H	Batch_4_Ctr_12H	Batch_1_Ctr_18H	Batch_3_Ctr_18H	Batch_4_Ctr_18H	Batch_1_Ctr_24H	Batch_3_Ctr_24H	Batch_4_Ctr_24H	Batch_1_Ik_0H	Batch_2_Ik_0H	Batch_4_Ik_0H	Batch_1_Ik_2H	Batch_3_Ik_2H	Batch_4_Ik_2H	Batch_1_Ik_6H	Batch_3_Ik_6H	Batch_4_Ik_6H	Batch_1_Ik_12H	Batch_3_Ik_12H	Batch_4_Ik_12H	Batch_1_Ik_18H	Batch_3_Ik_18H	Batch_4_Ik_18H	Batch_1_Ik_24H	Batch_3_Ik_24H	Batch_4_Ik_24H
ENSMUSG00000044147	14.265224	14.151092	14.201566	14.505550	14.267165	14.239282	14.094579	14.094402	14.089776	14.151350	14.222212	14.163697	14.196690	14.213598	14.307476	14.215416	14.187936	14.032611	14.291377	14.327898	14.118059	14.228393	14.178040	14.169670	14.235570	14.346119	14.160669	14.043085	13.920973	13.790264	13.922452	13.931034	14.014459	13.843483	13.897164	13.803355
ENSMUSG00000044201	12.482722	12.446775	12.279112	12.927124	12.780679	12.931574	12.505636	12.747935	12.571724	12.673296	12.453467	12.498858	12.734769	12.596661	12.701533	12.604156	12.508822	12.729675	12.538081	12.677236	12.547942	12.857980	12.943143	12.934292	13.099504	13.005365	12.780963	12.705562	13.078942	12.978233	12.767451	12.786756	12.467066	12.186531	12.105204	12.326259
ENSMUSG00000044279	4.978818	4.531863	3.708796	4.133005	3.436748	4.967472	6.615932	4.268152	6.063734	4.101411	5.241816	4.968369	3.776694	4.269561	6.690389	4.180708	5.066108	4.250741	3.381035	3.374522	3.838787	4.276449	3.769607	5.396624	5.145658	5.564937	4.160060	6.312622	5.875817	7.379337	6.547712	7.348993	7.185173	7.636930	7.501293	7.913068
ENSMUSG00000045211	10.290639	10.140675	9.829465	10.067562	10.157041	10.250524	10.237427	10.295780	10.379570	9.925559	9.955511	9.755317	10.025965	9.916362	10.202677	9.849763	9.630019	9.396385	10.357537	10.354680	9.881137	10.733156	10.613210	10.770445	11.090009	11.269891	11.554801	11.785563	11.535656	11.865406	12.067902	11.942905	12.111262	12.403268	12.133209	12.279467
ENSMUSG00000045257	13.459708	13.622642	13.415910	13.306188	13.557834	13.656132	14.082479	13.755560	13.695194	13.471639	13.567699	13.724023	13.701836	13.608988	13.673550	13.764159	13.705527	13.531338	14.029100	14.079546	14.240786	14.273029	13.999047	14.204728	14.124055	14.271077	14.144405	14.637188	14.919925	14.554002	14.453564	14.372698	14.224645	14.296064	14.185687	14.473103
ENSMUSG00000045482	13.335812	13.255522	13.523310	13.305694	13.354895	12.881283	12.775642	13.094582	12.983762	13.372355	13.222442	12.999639	13.335549	13.085582	12.673386	13.272879	13.125879	12.891989	13.702980	13.691171	13.736902	13.592515	13.523492	13.048815	13.709720	13.457834	13.329560	13.575584	13.430554	13.509575	13.991183	13.911408	13.967224	14.038476	13.913135	13.927245
ENSMUSG00000046410	11.515240	11.355081	11.395935	11.009551	11.359782	10.521393	11.180744	11.206733	10.612913	11.465187	11.293820	10.940398	11.394684	11.308674	10.659012	11.405956	11.339015	11.181318	11.370236	11.351001	11.358983	9.849672	9.991842	9.402265	9.472126	9.340997	9.459765	8.880677	9.329718	9.253667	9.393503	9.334890	9.511012	9.233902	9.295150	9.000420
ENSMUSG00000046879	11.134742	11.077989	11.256545	11.297075	11.010123	10.942048	11.092411	11.118219	11.372419	11.204780	10.970918	10.844371	11.204591	11.126822	10.903307	11.043578	10.944692	10.688545	11.407270	11.565451	11.423100	11.448075	11.232914	11.035450	11.734951	11.585086	11.390012	11.764896	11.532107	11.294053	12.175608	12.318887	12.265903	12.444014	12.762452	12.670150
ENSMUSG00000047115	8.996232	8.712697	8.601668	8.784184	8.808827	9.010933	8.717751	8.754931	9.091210	9.066470	8.897662	8.588201	8.610051	8.547919	8.433429	9.031758	8.989698	9.297442	8.490926	8.338561	8.443474	8.179458	8.688269	8.413777	8.592457	8.794407	8.134084	9.042148	8.858995	9.251212	9.866255	9.733558	9.684086	10.113601	9.787671	9.854833
ENSMUSG00000047193	11.470809	11.430893	11.250267	11.497047	11.459056	11.726504	11.637696	11.593577	11.869232	11.479676	11.540037	11.636149	11.428040	11.364029	11.631304	11.315479	11.324939	11.291687	11.199152	11.181585	11.155980	11.456429	11.499562	11.613208	11.610775	11.569275	11.696811	11.348171	11.300215	11.665932	11.421140	11.141788	11.259414	11.482113	11.457572	11.370336
ENSMUSG00000047215	16.691549	16.665777	16.575961	17.139162	16.696993	17.446713	16.418860	16.943363	17.362064	16.281095	16.746071	16.956878	16.485368	17.177542	17.487613	16.670585	16.478792	16.415825	16.747759	16.766614	16.110990	16.869648	16.766509	17.746459	16.403251	17.260598	17.533455	16.692824	15.941914	16.154183	16.356597	16.648716	16.837870	16.496216	16.435164	16.781109
ENSMUSG00000047250	13.843713	13.789645	13.697459	13.804633	13.910128	13.618671	13.709619	13.852514	13.700670	14.176558	14.063779	13.790622	13.957590	13.936354	13.800345	14.005490	14.137608	14.163108	14.557818	14.455371	14.460310	13.451579	13.739020	12.868455	11.983190	12.001163	11.558137	11.297313	11.875506	11.508884	10.603337	10.895547	10.229217	10.023535	10.364716	9.774783
ENSMUSG00000047368	10.673312	10.979384	10.932647	10.748320	10.736393	10.928613	10.393865	10.910296	10.957983	10.887439	10.622789	10.770826	10.998787	10.911564	10.396001	10.815799	11.075842	10.421446	10.629136	11.045570	11.056563	11.228077	11.042412	10.731726	10.914122	10.916051	11.543591	11.260486	11.060610	11.465464	11.278347	11.377203	11.429763	11.358730	11.344943	11.514997
ENSMUSG00000047446	10.372940	10.664023	10.564685	10.666850	10.896492	11.145586	10.472844	10.824919	10.909775	10.424353	10.775821	10.381197	10.521505	10.799613	10.906750	10.651921	10.878556	11.164398	10.424832	10.662070	11.234065	10.986536	10.563672	11.512948	10.719980	10.688573	11.527208	10.705790	10.362152	10.362395	10.452238	10.565331	10.925118	10.542648	10.710227	10.747476
ENSMUSG00000047789	12.343166	12.145232	12.036097	12.277841	12.257460	12.426009	12.390654	12.511868	12.501004	12.389188	12.190624	12.272705	12.197672	12.119108	12.520194	12.127789	12.109518	12.438560	12.094048	12.041669	11.888194	12.060664	12.152209	12.128511	12.063739	12.124039	12.343551	12.398138	12.749292	12.681338	13.331662	13.220470	13.168438	13.579137	13.750081	13.579499
ENSMUSG00000047911	7.474303	7.918812	8.712175	9.542693	8.311070	8.085022	9.778141	9.245026	8.608963	8.875830	9.276923	8.137919	9.317579	8.978333	7.030995	9.216060	8.877045	7.441071	7.728237	8.268359	8.769143	9.598132	9.363217	9.421343	9.425878	8.809659	9.773235	9.225595	9.137722	9.402049	8.490819	9.345779	8.813722	7.949722	8.833547	7.793559
ENSMUSG00000048497	11.957461	11.925197	11.680655	11.684252	11.783192	11.640951	11.650937	11.798734	11.852468	11.703993	11.731530	11.837810	11.647364	11.607047	11.946597	11.672153	11.777872	12.125377	12.059734	12.009164	11.732450	11.420737	11.533217	11.543156	11.182443	11.339603	11.435453	11.788193	11.566452	11.669551	11.846181	11.528982	11.811521	11.810644	12.106968	11.890268
ENSMUSG00000048878	13.603365	13.305318	13.523276	13.751206	13.608805	13.564206	13.386555	13.785744	13.367061	13.643544	13.852898	13.402997	14.000525	14.253084	13.873013	13.944482	13.857433	13.635775	13.202334	13.488644	13.272654	13.729724	13.242770	13.423999	13.553461	13.804833	13.832853	13.927624	14.099293	13.107124	13.868943	14.238684	13.941141	13.913286	13.885109	14.001039
ENSMUSG00000048970	11.885456	12.017694	12.299542	12.174073	12.111996	11.695688	11.137445	11.986107	11.517570	11.982044	12.210732	11.791963	12.063902	12.180921	12.103876	11.739896	12.030154	11.587802	12.157017	12.060534	12.153101	12.476122	12.245055	11.891160	12.471774	12.193445	11.910473	12.349802	12.614434	12.344297	12.750250	12.755238	12.299835	12.795182	12.785983	12.859872
ENSMUSG00000049073	6.936995	6.160927	6.439572	6.812322	7.022918	6.610666	6.013333	7.026404	7.262810	8.027600	7.083634	7.998259	7.319663	6.203949	6.455080	8.185579	8.197954	8.781456	5.074917	5.442308	5.613854	6.094368	6.800227	5.178822	6.731806	5.073591	5.582555	4.823866	5.801382	7.940639	8.036191	5.575924	6.715021	7.619404	7.361302	6.772565
ENSMUSG00000049307	9.841110	10.111327	10.215753	10.074778	9.958757	8.661897	9.915289	9.537791	8.727610	10.257122	10.116785	9.814706	10.253699	10.081274	9.895633	9.981662	10.262022	9.159781	10.275329	10.082409	10.071838	9.427890	8.992146	8.111637	9.444744	9.051066	8.793129	8.803979	8.607843	8.443810	9.173435	9.410182	9.541380	9.111828	9.158932	9.161554
ENSMUSG00000049658	12.845859	12.547303	13.048507	12.694308	12.811729	12.055096	11.896562	12.516885	11.948806	12.685678	12.707836	12.367689	12.846698	13.017154	12.051981	12.423775	12.493463	12.224160	12.700360	12.916782	12.921440	12.543105	12.346187	11.797396	12.338475	12.245959	11.703076	11.578614	11.910075	11.202540	11.633918	12.001871	12.034741	11.697040	11.640474	11.872928
ENSMUSG00000049659	12.157723	12.252402	12.177637	12.245130	12.174496	12.296412	12.560664	12.348756	12.401039	12.106553	12.206803	12.491846	12.144698	12.176361	12.795250	12.377635	12.352245	12.554199	12.368763	12.185273	12.079766	12.166855	12.298653	12.587454	12.195294	12.383004	12.601794	12.796598	12.772173	13.067344	12.855809	12.804935	13.000112	13.086360	13.196657	13.254868
ENSMUSG00000049717	10.789633	10.644878	11.181286	11.248284	11.090960	10.563790	10.875554	10.747720	10.621588	10.715153	10.593287	10.208368	10.985488	10.718627	10.594339	10.620962	10.508537	9.697748	10.824793	10.740265	10.968640	12.707992	12.298579	12.145078	12.888608	12.576685	12.493420	13.330187	13.291823	13.448820	14.485333	14.441315	14.649791	14.785462	14.773051	14.805260
ENSMUSG00000049800	11.082853	11.174605	11.353719	11.163499	11.039932	10.396438	10.851849	10.824803	10.705692	11.349481	11.390918	11.126064	11.241871	11.098535	10.674306	11.239263	11.357694	11.114639	11.153372	11.007025	11.117252	11.148042	11.197688	10.524331	11.490418	11.132805	10.926289	11.269414	11.308708	11.237967	11.788976	11.622310	11.339362	11.665363	11.738496	11.658153
ENSMUSG00000050304	7.554994	7.563858	7.511241	7.856046	7.693887	7.388221	8.804302	7.793222	7.461476	7.791994	8.693675	7.912709	7.807480	7.861106	8.479875	7.203575	7.896261	8.214927	5.780807	6.426603	7.860396	7.587555	6.709672	7.302231	8.225277	7.166471	5.912085	6.757751	8.094252	6.344842	7.289687	7.793499	7.438272	7.294121	8.606898	7.181629
ENSMUSG00000050350	12.503770	12.489867	11.735473	11.761972	11.689814	11.684352	12.190455	11.782465	11.626612	11.748702	11.361835	11.297971	11.689712	11.140599	11.457283	11.831477	11.701498	11.833123	11.799550	11.364980	10.992097	11.264471	11.304205	11.469371	11.306865	11.120149	11.663830	12.298704	11.369754	12.229026	13.013898	12.281797	12.466469	13.119191	12.697191	12.292804
ENSMUSG00000050628	14.620679	14.560090	14.575655	14.419891	14.682738	14.120224	14.472981	14.187072	14.078223	14.611274	14.530278	14.151807	14.615236	14.430969	14.044003	14.591474	14.591554	14.340552	14.413760	14.429114	14.500993	14.583547	14.320315	13.938322	15.034580	14.537454	14.338388	15.249409	15.591076	15.056567	15.678907	15.481269	15.081849	15.309733	15.136081	15.292723
ENSMUSG00000050650	8.901648	8.853422	8.819383	8.532695	9.388653	8.556319	6.426287	7.690278	8.361042	8.076764	8.180485	7.274688	8.826623	7.418076	6.495300	9.801125	8.199591	9.775758	11.864743	12.065116	11.780291	9.471751	9.918205	9.668801	5.983604	7.836581	7.078279	4.540763	3.789519	6.131725	4.379759	4.572775	4.047568	4.405909	3.974897	3.842867
ENSMUSG00000050891	10.272927	10.045834	9.863698	10.196014	10.131573	10.804674	9.483946	10.423842	11.160132	9.512275	10.195641	9.962435	10.439643	10.907531	10.154890	9.925828	10.074020	7.898746	9.779465	10.699747	10.044592	10.910326	10.102748	10.359436	10.091284	10.796129	10.715736	10.200202	9.457632	10.227746	9.843852	9.881329	9.922953	10.019875	9.966329	10.204677
ENSMUSG00000051335	12.573669	12.177101	12.565160	12.891432	12.519671	11.643174	12.095199	12.039446	11.410617	12.799811	12.229280	11.909627	12.608625	11.973759	11.280791	12.310086	12.061222	11.760917	12.642265	12.324831	12.588354	12.356428	12.286396	11.029383	12.750228	12.221896	11.786166	12.283013	12.366335	12.086562	12.779916	12.573828	12.432091	12.460672	12.230682	11.981601
ENSMUSG00000051518	13.946205	14.132336	14.345694	14.157477	14.137742	14.262097	14.248795	14.234701	14.025843	13.951190	14.346246	14.353276	14.211986	14.481958	14.409592	14.237560	14.234037	14.461545	14.037249	14.206409	14.315401	14.402785	14.000782	14.481601	13.649140	13.924030	13.844212	13.570194	13.605280	12.450253	13.258473	13.486195	13.310119	13.269020	13.267058	13.402770
ENSMUSG00000052031	12.223987	12.531771	12.089923	12.082883	12.296047	12.972192	12.845344	12.654444	13.117063	12.223164	11.953928	12.567230	12.132793	12.297788	12.520643	12.297447	12.341209	12.641729	12.097773	12.278097	12.281592	12.623508	12.767766	13.291682	12.482870	12.638496	13.024722	12.707628	12.569251	12.797373	12.452756	12.670111	12.792283	12.728567	12.799100	12.932714
ENSMUSG00000052212	5.630063	6.060376	5.664337	5.423749	5.441342	5.279943	5.552434	5.888728	6.174961	5.664597	6.024967	6.243841	7.185322	6.368824	5.141793	7.181134	7.344765	5.758425	5.032264	5.521157	5.310045	5.202220	5.130278	4.061574	4.045732	3.941894	4.540707	5.642667	4.450177	5.843140	6.003578	5.525881	5.750455	6.014412	4.825581	5.764253
ENSMUSG00000052459	12.679203	12.637066	12.819707	12.698076	12.784253	12.288880	12.555811	12.346283	11.774632	12.915160	12.739165	12.530729	12.719821	12.491367	12.292063	12.531849	12.706898	12.475302	13.020878	12.695982	12.691999	12.584184	12.546950	11.919776	13.002592	12.716892	12.637689	13.084401	12.911970	12.361080	13.857787	13.631829	13.718978	14.038235	13.502422	13.790590
ENSMUSG00000052533	14.647022	14.616298	14.830393	14.711812	14.667292	14.461570	14.777534	14.485500	14.485881	14.899903	14.771626	14.682588	14.721454	14.526916	14.538371	14.826490	14.739133	14.898435	14.700748	14.499715	14.814316	14.384016	14.512563	14.382397	14.448566	14.286750	14.110964	14.416594	14.340532	14.400952	14.193035	14.117301	14.156241	13.851055	13.820796	13.721418
ENSMUSG00000052551	6.403136	6.017474	6.746933	5.818854	6.655232	6.806678	6.996444	6.436640	6.563268	6.775177	6.656125	5.342916	5.680432	6.018519	6.375898	5.984691	6.351481	5.608632	6.181873	5.814494	6.573872	5.445705	5.490064	5.968430	5.548809	5.229497	7.221496	5.713060	6.299215	7.489916	5.823621	5.946176	6.838876	6.811996	6.631378	6.036124
ENSMUSG00000052763	11.606325	11.683822	11.390798	11.948523	11.528224	11.671242	11.707482	11.535619	11.577534	11.586416	11.470782	11.442366	11.296976	11.405594	11.477074	11.476698	11.375917	10.647949	11.494993	11.431553	11.314959	11.521864	11.648289	11.659978	11.500607	11.658822	12.016246	11.687925	11.574548	11.931714	11.899735	11.799050	11.794074	12.093728	12.274937	12.014202
ENSMUSG00000053158	12.767400	12.572648	12.530509	12.644497	12.409916	12.547848	12.680055	12.491013	12.699341	12.494575	12.154416	12.346091	12.509370	12.359089	12.513271	12.538754	12.253602	12.308355	13.553009	13.553073	13.309238	12.663423	12.677493	12.666132	12.427191	12.515010	12.650081	12.947888	12.824706	12.715089	13.540512	13.600572	13.701440	13.762748	13.903537	13.782579
ENSMUSG00000053461	5.284010	5.011449	5.443171	4.840696	3.601564	5.146229	6.916986	4.521800	6.341530	5.513408	4.396064	5.603901	4.637442	4.701809	5.205677	6.066133	4.565943	6.538255	5.306403	4.093919	4.656760	3.889045	4.695511	5.737946	4.799606	4.849746	5.080019	5.864479	4.788562	5.579280	5.529801	5.517257	5.499870	4.890986	4.267321	5.400483
ENSMUSG00000053470	14.162998	14.185269	13.307555	13.317911	13.485348	13.950401	14.181569	14.186162	14.570553	13.697026	13.666242	14.023096	13.405413	13.468790	13.955956	13.802237	13.898023	14.141839	14.345104	14.311565	13.557608	14.164883	14.449338	14.574664	14.184608	14.244473	14.605552	14.183697	14.039549	14.350318	14.180467	13.775897	13.942779	14.205431	14.310672	14.204528
ENSMUSG00000053588	7.493849	6.145139	8.389288	8.319986	7.408457	8.213067	10.306460	8.652952	8.533683	6.777961	7.611539	7.163852	5.937995	7.326933	7.855571	8.434382	7.231145	6.987702	7.868408	6.951616	7.658892	7.955051	7.312907	8.310374	7.698957	7.360426	8.727276	7.194855	8.724624	7.296018	8.466684	8.286982	8.325444	8.687302	8.393121	8.644011
ENSMUSG00000053730	12.439519	12.487676	12.416952	12.262759	12.334506	11.830437	12.706295	12.101239	11.960626	12.597284	12.387158	12.104285	12.346000	12.198665	12.641312	12.237249	12.549626	12.259231	12.681265	12.381366	12.551440	12.428872	12.467011	12.092121	12.629500	12.370562	12.019879	12.285717	12.510260	12.607163	12.232322	12.307895	12.162953	11.926294	11.892323	11.948257
ENSMUSG00000054027	11.143003	11.167612	11.600336	11.022082	11.376323	10.571446	11.301670	11.077535	10.436113	11.450357	11.354140	10.749493	11.408048	11.069655	10.442687	11.325358	11.287174	11.218397	10.961881	10.646593	11.359098	10.320062	10.335061	9.873825	10.509049	9.881827	9.859217	10.071169	10.398940	10.158622	9.981444	9.810712	9.831745	9.945487	9.656037	9.447020
ENSMUSG00000054280	12.920595	12.913931	12.892078	12.668802	12.826422	12.417961	12.642021	12.587412	12.318500	12.889634	12.636561	12.501073	12.747746	12.478020	12.174516	12.674189	12.589941	12.558719	12.761959	12.623114	12.693577	12.683109	12.735627	12.200210	12.937412	12.766130	12.389976	12.997670	13.001178	13.080760	13.162034	13.138260	13.013043	13.450657	13.062106	13.125037
ENSMUSG00000054400	10.273987	10.027278	10.087771	9.873994	10.004167	10.651794	10.707222	10.330374	10.593156	9.888650	9.533556	10.268443	9.927782	9.686547	9.573222	10.115494	9.707269	10.086199	9.812879	9.716242	9.970833	10.297808	10.735769	10.599056	10.893496	10.971807	10.410936	11.186541	11.634077	12.236372	11.429731	11.296756	11.129281	11.462333	11.092083	11.280709
ENSMUSG00000054708	10.791697	10.906516	10.546812	10.474683	10.481730	11.001674	10.857230	10.806782	11.337657	10.531649	10.711490	11.043668	10.606925	10.799754	11.459808	10.726167	10.717513	10.995920	10.364489	10.528812	10.230388	10.405912	10.547945	11.128949	9.836546	10.209717	10.119468	10.013803	9.946051	9.996824	9.849469	9.705209	9.602170	9.747479	10.009751	10.005428
ENSMUSG00000055067	10.909749	10.935374	11.033186	11.169610	11.177317	11.228659	11.226143	11.206397	11.380039	11.148250	11.227371	11.372018	11.187353	11.271151	11.248543	11.199906	11.134211	11.634244	10.771668	10.757927	10.868998	11.139962	11.126143	11.428749	11.038446	11.067450	10.786675	11.167782	10.936879	10.690007	10.716864	10.926797	10.854503	10.845100	10.915040	11.002084
ENSMUSG00000055184	11.103107	10.954095	11.184756	11.074407	11.066198	11.396808	10.632037	10.785702	11.281913	10.795024	11.335229	11.200684	10.695530	10.882271	11.659234	10.957449	11.068654	11.806298	10.803456	10.630926	10.922381	11.080948	11.305128	11.652745	11.405100	11.810420	11.860936	10.998607	11.047754	11.583008	10.465254	10.337946	10.213769	9.874658	9.714451	9.777080
ENSMUSG00000055334	12.168224	12.208586	12.225536	12.035620	12.065419	12.070970	12.602471	12.240145	12.207846	12.100634	12.198314	12.113064	12.370117	12.305092	12.067409	12.333806	12.410060	12.041900	12.316193	12.302322	12.354524	12.086728	12.220474	12.076701	12.336677	12.141984	12.865594	11.909830	12.022759	11.834296	11.733731	11.433439	11.233184	11.330934	11.140702	11.247106
ENSMUSG00000055799	4.153076	4.363704	4.066680	3.653773	4.000030	4.536406	6.713500	5.202820	5.105635	4.104840	4.775689	5.691531	4.659718	3.754241	5.084961	5.195912	4.647771	6.926854	2.474502	3.064631	3.823006	4.549870	4.152905	6.609475	5.507274	5.787014	5.735295	5.985550	5.992646	5.265393	5.530045	5.055872	5.870965	6.148190	6.582474	6.073782
ENSMUSG00000055835	11.559258	11.330027	11.595556	11.535615	11.659796	11.899331	11.443573	11.591687	11.832765	11.482605	11.427668	11.557603	11.564069	11.796394	11.563756	11.477369	11.404727	11.700282	11.529416	11.677639	11.711229	11.564919	11.579646	11.893474	11.290796	11.222719	11.097033	11.507846	11.439161	11.262070	10.847390	10.839282	11.031769	10.951646	11.315408	10.953374
ENSMUSG00000055866	10.643723	10.755747	10.771598	10.578023	10.624323	10.466849	10.579652	10.424489	10.338389	10.648795	10.392411	10.428365	10.556752	10.285933	10.074853	10.659125	10.391917	10.305295	10.216710	10.371185	10.693259	10.570480	10.660224	10.829526	10.992016	10.665353	10.397058	9.799599	9.710569	10.392083	9.169261	9.616200	9.843102	9.246360	9.731726	9.134190
ENSMUSG00000056153	11.297374	11.269632	11.266497	11.211174	11.324883	11.116660	10.969724	11.055311	10.997215	11.299207	11.336105	10.996428	10.919927	11.008242	11.249622	11.223263	11.242859	11.079065	11.144224	10.994814	11.073884	10.930939	11.122591	10.984829	11.130315	11.186251	11.134931	10.942912	10.840261	11.415338	10.952312	10.975779	11.074874	10.994883	10.907800	10.915078
ENSMUSG00000056888	8.058405	8.685503	8.425084	7.830857	8.416021	8.292187	9.245437	8.645177	9.178260	7.287337	8.453802	8.252749	8.444312	8.329485	9.338708	7.875396	8.486941	8.469560	9.413015	9.775390	9.644332	10.245841	10.799226	11.150395	10.785766	11.013121	10.727851	11.216990	11.546789	11.860555	10.533095	10.550470	10.492691	10.024751	10.337566	10.630480
ENSMUSG00000056999	15.101156	15.130960	15.328573	15.172703	15.121690	14.651631	15.004943	14.979196	14.829087	15.313109	15.243195	15.095811	15.271948	15.114757	14.744062	15.218517	15.307456	15.132399	15.161806	15.133897	15.339766	15.019369	15.049546	14.548847	15.086742	14.815127	14.618975	14.734477	14.831254	14.738597	14.355895	14.381574	14.296967	13.702136	13.913105	13.745454
ENSMUSG00000057375	11.725243	11.779486	11.760545	11.665669	11.681055	12.047419	12.246487	11.913030	12.073210	11.697310	11.741877	11.786236	11.632263	11.711318	11.741074	11.799517	11.808550	12.131218	11.343853	11.351234	11.439934	11.662209	11.804406	11.942026	11.937770	12.004456	12.117897	12.267331	12.400188	12.150837	12.025901	12.113542	11.928903	11.962842	12.054713	11.986675
ENSMUSG00000057388	14.004908	14.093321	14.019377	14.299195	13.918345	14.519816	13.759730	14.125939	14.513428	13.994873	14.159544	14.437346	13.929678	14.302282	14.524453	14.120439	14.063856	14.064653	13.986580	13.958064	13.819159	14.318795	14.379087	14.755049	14.118733	14.523934	14.506254	13.866969	13.823944	13.932000	13.343324	13.571617	13.318725	12.994975	13.282879	12.990927
ENSMUSG00000057396	9.962645	10.071211	9.903628	9.523275	10.013587	10.005305	10.602763	10.135835	9.945480	9.991067	9.556561	9.652635	9.432006	9.537220	9.306744	8.892858	9.185717	9.270846	9.980917	9.864781	9.870986	9.375789	9.692614	9.907939	9.508297	9.325155	9.747865	9.461298	9.105652	8.922232	9.720535	9.458987	9.998504	10.007694	9.692903	9.803655
ENSMUSG00000057604	9.477040	9.490471	9.089791	9.991717	10.478858	10.541801	9.969608	10.150361	9.726162	9.839833	9.760305	10.092787	9.890306	9.779706	10.178988	9.833894	9.988654	10.267144	9.316270	9.400356	9.096647	11.354896	11.460785	11.317603	12.388315	12.546513	11.822727	12.862455	13.073757	12.902557	13.392484	13.563401	13.639339	13.628604	13.385039	13.541844
ENSMUSG00000058057	7.522715	5.829611	6.866401	7.387166	6.800503	7.137224	8.391517	7.979881	9.042398	7.439690	5.917170	8.560641	5.626810	7.131643	8.982477	6.736777	6.095248	7.121346	7.524169	6.866859	5.373542	5.439212	7.273538	6.404456	5.950474	8.586365	6.856741	5.583333	5.873599	6.888647	3.868277	5.104145	6.957230	4.822299	6.731227	6.305315
ENSMUSG00000058076	13.444230	13.687305	13.292489	13.269142	13.475129	13.757482	14.131023	13.718906	13.770352	13.500155	13.440652	13.683197	13.315963	13.283860	13.615550	13.543527	13.668504	13.958469	13.371607	13.149079	13.376020	13.508520	13.789374	14.086290	13.631830	13.647458	13.733104	13.858466	13.964808	14.215462	13.563863	13.442943	13.464521	13.382869	13.441396	13.384154
ENSMUSG00000058239	13.738416	13.784858	13.585087	13.498415	13.668659	13.814178	13.699870	13.781956	13.812138	13.553376	13.665125	13.755282	13.675563	13.758822	13.994418	13.576369	13.747173	13.613862	13.817642	13.912016	13.723916	14.004798	13.872090	14.009793	13.880262	13.923677	13.960903	13.899844	13.948004	13.931869	13.886474	13.853786	13.936007	13.772628	13.852483	13.901070
ENSMUSG00000058546	18.522805	18.331498	18.453392	18.438857	18.435099	18.753495	17.630941	18.493799	18.604617	18.358337	18.386023	18.542305	18.476166	19.075443	18.556716	18.187893	18.242597	17.560602	18.519874	19.063351	18.557496	19.034707	18.574495	18.555641	18.442006	18.675023	18.373596	18.326264	18.255765	17.446780	18.137135	18.574304	18.538052	18.352964	18.643249	18.836615
ENSMUSG00000059316	11.391286	11.428536	11.325689	11.374652	11.296966	11.342077	11.464946	11.114258	10.977777	11.468694	11.334284	11.313710	11.469622	11.202286	11.163201	11.421800	11.294325	11.256717	11.693407	11.626804	11.635826	11.474368	11.569593	11.488662	11.649827	11.425313	11.395438	11.609342	11.431051	11.201150	12.015501	11.864198	11.946247	12.173117	11.860598	12.062549
ENSMUSG00000059439	11.530644	11.599861	11.299289	11.866951	11.810788	11.901900	12.439501	11.888245	11.911975	11.639796	11.625907	11.832782	11.666334	11.487453	11.882992	11.813464	11.759603	12.204778	11.523704	11.085108	11.200479	11.499108	11.840465	12.022542	11.843020	11.785978	12.129051	12.360813	12.159141	12.499782	12.823459	12.481579	12.597234	13.262105	13.061482	12.952529
ENSMUSG00000060477	5.468077	4.290258	5.667342	5.691989	5.287631	6.131175	4.902913	5.082913	6.035005	6.424989	6.565785	6.123795	5.637166	5.752911	7.264572	6.405793	5.363684	7.855683	5.471226	5.213262	4.744298	5.078465	5.671778	6.774557	6.682009	6.478882	4.735079	6.867624	6.904221	6.756828	6.822405	7.252288	6.753157	8.106608	7.679770	7.900114
ENSMUSG00000060519	11.308154	11.291415	11.334246	11.478729	11.411272	11.211719	10.806809	11.182585	11.207045	11.427145	11.240585	11.505276	11.462182	11.385329	11.324069	11.400376	11.251419	10.863114	11.476829	11.502512	11.263280	10.068536	10.047084	9.793827	9.809417	9.956132	9.071319	10.088822	9.814486	10.249527	9.983021	10.153560	10.376830	10.532146	10.784356	10.501264
ENSMUSG00000060803	14.965685	15.139692	15.169312	14.974415	14.965855	14.865971	14.908327	14.937643	14.847576	14.938471	15.113757	14.874860	15.119929	14.856833	14.981814	15.047300	15.234426	15.114072	15.031993	14.992029	15.137333	14.967892	14.956957	14.645346	15.125868	15.095091	14.853759	15.075665	15.009263	15.288149	14.948648	15.035850	14.844365	14.648203	14.314824	14.342210
ENSMUSG00000060938	15.663619	15.562569	15.354638	16.356890	15.643478	16.789411	15.631550	15.999137	16.868461	15.583315	15.786761	16.424254	15.653786	16.052101	16.639671	15.732280	15.684005	15.632124	15.523531	15.785464	15.146027	15.961508	16.142538	16.625998	15.615488	16.303240	16.440771	15.561214	15.320259	15.687145	15.530617	15.580070	15.681073	15.393159	15.951533	15.651213
